actor_id,actor_name,category,title_id,title,year,release_date,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency,MCU_film,award_name,award_category,event_name,winner,nomination_year
nm0000620,Mickey Rourke,actor,tt0299712,They Crawl,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0237572,The Pledge,2001,2001-01-19,movie,35000000,USD,29419291,9686202,19733089,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0208988,Get Carter,2000,2000-10-06,movie,63600000,USD,19412993,4445811,14967182,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0204137,Animal Factory,2000,2000-01-24,movie,3600000,USD,43805,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0139606,Shades,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0121744,Shergar,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0175997,Out in Fifty,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0124901,Thursday,1998,1998-11-13,movie,NA,NA,3121,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0175047,Point Blank,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0118789,Buffalo '66,1998,1998-06-26,movie,1500000,USD,2375718,621,2375097,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0119978,The Rainmaker,1997,1997-11-21,movie,40000000,USD,45916769,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0119576,Another 9½ Weeks,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0119013,Double Team,1997,1997-04-04,movie,30000000,USD,11438337,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0116257,Exit in Red,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0115781,Bullet,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0113014,Fall Time,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0109765,F.T.W.,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0105813,White Sands,1992,1992-04-24,movie,22000000,USD,9011574,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0102005,Harley Davidson and the Marlboro Man,1991,1991-08-23,movie,23000000,USD,7434726,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0099409,Desperate Hours,1990,1990-10-05,movie,18000000,USD,2742912,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0100934,Wild Orchid,1989,1990-04-27,movie,NA,NA,11060485,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0097626,Johnny Handsome,1989,1989-09-29,movie,20000000,USD,7237794,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0097383,Francesco,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0095316,Homeboy,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0092618,Barfly,1987,1987-10-16,movie,3000000,USD,3221568,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0093771,A Prayer for the Dying,1987,1987-09-11,movie,6000000,USD,1432687,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0092563,Angel Heart,1987,1987-03-06,movie,17000000,USD,17186348,716,17185632,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0091635,9½ Weeks,1986,1986-02-21,movie,17000000,USD,6735922,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0090350,Year of the Dragon,1985,1985-08-16,movie,24000000,USD,18707466,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0087932,The Pope of Greenwich Village,1984,1984-06-22,movie,8000000,USD,6836201,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0086216,Rumble Fish,1983,1983-10-21,movie,10000000,USD,2494480,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0083906,Eureka,1983,1984-10-05,movie,NA,NA,123572,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0083833,Diner,1982,1982-05-21,movie,5000000,USD,14099953,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0082089,Body Heat,1981,1981-08-28,movie,9000000,USD,24058838,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0080855,Heaven's Gate,1980,1981-04-24,movie,44000000,USD,3484523,192,3484331,USD,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0080711,Fade to Black,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000620,Mickey Rourke,actor,tt0078723,1941,1979,1979-12-14,movie,35000000,USD,92455742,60700000,31755742,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt10323338,9-1-1: Lone Star,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt2935510,Ad Astra,2019,2019-09-20,movie,90000000,USD,127461872,77273502,50188370,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt5761478,Harlots,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt5085924,Wildling,2018,2018-04-13,movie,NA,NA,504718,504718,0,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt2699128,The Leftovers,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt2369317,Space Station 76,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt2381046,Jamie Marks Is Dead,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt1990314,Robot & Frank,2012,2012-01-20,movie,2500000,USD,4806423,1481385,3325038,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt1535970,The Ledge,2011,2011-01-21,movie,10000000,USD,1260335,1251119,9216,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt1512235,Super,2010,2011-04-01,movie,2500000,USD,422618,94902,327716,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0800080,The Incredible Hulk,2008,2008-06-13,movie,150000000,USD,264770996,129964083,134806913,USD,1,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0482606,The Strangers,2008,2008-05-30,movie,9000000,USD,82410456,29812846,52597610,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0867591,Smother,2008,2008-09-26,movie,8000000,USD,1851790,1851790,0,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0490204,Reign Over Me,2007,2007-03-23,movie,20000000,USD,22242388,2580401,19661987,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0385056,Lonesome Jim,2005,2005-01-22,movie,500000,USD,182378,28191,154187,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0300051,Jersey Girl,2004,2004-03-26,movie,35000000,USD,35492921,10224764,25268157,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0167260,The Lord of the Rings: The Return of the King,2003,2003-12-17,movie,94000000,USD,1146436214,768185007,378251207,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0167261,The Lord of the Rings: The Two Towers,2002,2002-12-18,movie,94000000,USD,947896241,604943730,342952511,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,2001-12-19,movie,93000000,USD,898094742,581979322,316115420,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0203755,One Night at McCool's,2001,2001-04-27,movie,18000000,USD,13578186,7287513,6290673,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0205271,Dr. T & the Women,2000,2000-10-13,movie,23000000,USD,22844291,9731250,13113041,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0119079,Onegin,1999,1999-12-17,movie,14000000,USD,206128,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0134033,Plunkett & Macleane,1999,1999-10-01,movie,NA,NA,474900,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0126250,Cookie's Fortune,1999,1999-04-16,movie,10000000,USD,10920544,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0120591,Armageddon,1998,1998-07-01,movie,140000000,USD,553709788,352131606,201578182,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0120399,U Turn,1997,1997-10-03,movie,19000000,USD,6682098,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0119381,Inventing the Abbotts,1997,1997-04-04,movie,NA,NA,5936344,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0117887,That Thing You Do!,1996,1996-10-04,movie,26000000,USD,34585416,8728000,25857416,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0117737,Stealing Beauty,1996,1996-06-14,movie,10000000,USD,4762310,40000,4722310,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0112950,Empire Records,1995,1995-10-20,movie,NA,NA,273188,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0113280,Heavy,1995,1996-06-05,movie,NA,NA,941414,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,actress,tt0111187,Silent Fall,1994,1994-10-28,movie,30000000,USD,3180674,NA,NA,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt10168312,What If...?,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt9140554,Loki,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,movie,356000000,USD,2797501328,1939128328,858373000,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,movie,321000000,USD,2048359754,1369544272,678815482,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt4701724,Early Man,2018,2018-02-16,movie,50000000,USD,54622814,46355270,8267544,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt3501632,Thor: Ragnarok,2017,2017-11-03,movie,180000000,USD,853983911,538925622,315058289,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt3731562,Kong: Skull Island,2017,2017-03-10,movie,185000000,USD,566652812,398600000,168052812,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1734135,Trollhunters: Tales of Arcadia,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2554274,Crimson Peak,2015,2015-10-16,movie,55000000,USD,74679822,43589502,31090320,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0462335,High-Rise,2015,2016-04-28,movie,NA,NA,4289074,3942602,346472,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1490785,I Saw the Light,2015,2016-04-01,movie,13000000,USD,1767963,121175,1646788,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2281587,Muppets Most Wanted,2014,2014-03-21,movie,50000000,USD,80383113,29200000,51183113,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt3313066,Coriolanus,2014,2014-01-30,movie,NA,NA,323817,323817,0,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1981115,Thor: The Dark World,2013,2013-11-08,movie,170000000,USD,644783140,438421000,206362140,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2436452,Exhibition,2013,2013-10-08,movie,NA,NA,14378,34,14344,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1714915,Only Lovers Left Alive,2013,2013-10-10,movie,7000000,USD,7609187,5729653,1879534,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0182576,Family Guy,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0437745,Robot Chicken,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2262456,The Hollow Crown,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0848228,The Avengers,2012,2012-05-04,movie,220000000,USD,1518815515,895457605,623357910,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1568911,War Horse,2011,2011-12-25,movie,66000000,USD,177584879,97700000,79884879,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1700844,The Deep Blue Sea,2011,2011-10-21,movie,NA,NA,3143514,2016989,1126525,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1605783,Midnight in Paris,2011,2011-06-10,movie,17000000,USD,151672318,94855273,56817045,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0800369,Thor,2011,2011-05-06,movie,150000000,USD,449326618,268295994,181030624,USD,1,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1527835,Archipelago,2010,2014-06-27,movie,500000,GBP,502187,494396,7791,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1178618,Wallander,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0974077,Cranford,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1107850,Unrelated,2007,2008-02-20,movie,150000,GBP,158992,154463,4529,USD,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0483862,Suburban Shootout,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0096555,Casualty,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0918370,Victoria Cross Heroes,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0295863,Armadillo,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0159876,Great Performances,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt14412034,Where Are You,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt4136456,The Virtuoso,2021,2021-04-30,movie,NA,NA,21356,21356,0,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt8879940,Mythic Quest,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Narrator,Primetime Emmy Awards,Nominated,2021
nm0000164,Anthony Hopkins,actor,tt9098562,Elyse,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt10272386,The Father,2020,2021-02-26,movie,NA,NA,24277587,22154816,2122771,USD,0,Oscar,Best Performance by an Actor in a Leading Role,"Academy Awards, USA",Winner,2021
nm0000164,Anthony Hopkins,actor,tt8785046,Now Is Everything,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt8404614,The Two Popes,2019,2019-12-20,movie,NA,NA,243711,243711,0,USD,0,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,2020
nm0000164,Anthony Hopkins,actor,tt0475784,Westworld,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Drama Series,Primetime Emmy Awards,Nominated,2017
nm0000164,Anthony Hopkins,actor,tt3501632,Thor: Ragnarok,2017,2017-11-03,movie,180000000,USD,853983911,538925622,315058289,USD,1,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt3371366,Transformers: The Last Knight,2017,2017-06-21,movie,217000000,USD,605425157,475256474,130168683,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt2126235,Collide,2016,2017-02-24,movie,21500000,USD,6817535,4537531,2280004,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt3658772,Misconduct,2016,2016-02-05,movie,11000000,USD,2049761,2049761,0,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt4061010,Blackway,2015,2016-06-10,movie,8000000,USD,426491,399412,27079,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1291570,Solace,2015,2016-12-16,movie,NA,NA,22354572,22354572,0,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt2917388,Kidnapping Mr. Heineken,2015,2015-03-06,movie,NA,NA,3184017,3184017,0,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1959490,Noah,2014,2014-03-28,movie,125000000,USD,359200044,258000000,101200044,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1981115,Thor: The Dark World,2013,2013-11-08,movie,170000000,USD,644783140,438421000,206362140,USD,1,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1821694,RED 2,2013,2013-07-19,movie,84000000,USD,148075565,94813005,53262560,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0975645,Hitchcock,2012,2012-12-14,movie,15700000,USD,27039669,21030992,6008677,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1680045,360,2011,2012-06-29,movie,NA,NA,4396975,4296632,100343,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0800369,Thor,2011,2011-05-06,movie,150000000,USD,449326618,268295994,181030624,USD,1,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1161864,The Rite,2011,2011-01-28,movie,37000000,USD,96560591,63512958,33047633,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1063327,Bare Knuckles,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1182350,You Will Meet a Tall Dark Stranger,2010,2010-10-22,movie,22000000,USD,36015260,32767014,3248246,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0780653,The Wolfman,2010,2010-02-12,movie,150000000,USD,139789765,77810085,61979680,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0896923,The City of Your Final Destination,2009,2009-03-21,movie,8300000,USD,1448788,955492,493296,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1408343,Where I Stand: The Hank Greenspun Story,NA,NA,movie,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0442933,Beowulf,2007,2007-11-16,movie,150000000,USD,196393745,114113166,82280579,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0364151,American Masters,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0499570,Slipstream,2007,2007-05-29,movie,NA,NA,27769,18804,8965,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0488120,Fracture,2007,2007-04-20,movie,NA,NA,92011561,52996543,39015018,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0405676,All the King's Men,2006,2006-09-22,movie,55000000,USD,9451623,2230165,7221458,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0308055,Bobby,2006,2006-11-23,movie,14000000,USD,20718608,9475807,11242801,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0412080,The World's Fastest Indian,2005,2006-03-24,movie,25000000,USD,18299138,13171014,5128124,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0377107,Proof,2005,2005-10-07,movie,20000000,USD,14189860,6654529,7535331,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0346491,Alexander,2004,2004-11-24,movie,155000000,USD,167298192,133001001,34297191,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0361185,Freedom: A History of US,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0263265,Shortcut to Happiness,2003,2004-04-23,movie,35000000,USD,686846,686846,0,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0308383,The Human Stain,2003,2003-10,movie,30000000,USD,22954068,17572160,5381908,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0289765,Red Dragon,2002,2002-10-04,movie,78000000,USD,209196298,116046400,93149898,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0280486,Bad Company,2002,2002-06-07,movie,70000000,USD,66200782,36040621,30160161,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0252501,Hearts in Atlantis,2001,2001-09-28,movie,31000000,USD,30919415,6733634,24185781,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0212985,Hannibal,2001,2001-02-09,movie,87000000,USD,351692268,186600000,165092268,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0170016,How the Grinch Stole Christmas,2000,2000-11-17,movie,123000000,USD,345823032,85108027,260715005,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0120755,Mission: Impossible II,2000,2000-05-24,movie,125000000,USD,546388108,330978219,215409889,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0120866,Titus,1999,2000-02-11,movie,NA,NA,2259680,252390,2007290,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0128278,Instinct,1999,1999-06-04,movie,80000000,USD,34105207,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0119643,Meet Joe Black,1998,1998-11-13,movie,90000000,USD,142940100,98321000,44619100,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0120746,The Mask of Zorro,1998,1998-07-17,movie,95000000,USD,250288523,156193000,94095523,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0118607,Amistad,1997,1997-12-25,movie,36000000,USD,44229441,NA,NA,USD,0,Oscar,Best Actor in a Supporting Role,"Academy Awards, USA",Nominated,1998
nm0000164,Anthony Hopkins,actor,tt0119051,The Edge,1997,1997-09-26,movie,30000000,USD,43312294,15438908,27873386,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0117791,Surviving Picasso,1996,1996-09-20,movie,16000000,USD,2021348,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0115591,August,1996,1996-04-19,movie,NA,NA,69081,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0113987,Nixon,1995,1996-01-05,movie,44000000,USD,13681765,NA,NA,USD,0,Oscar,Best Actor in a Leading Role,"Academy Awards, USA",Nominated,1996
nm0000164,Anthony Hopkins,actor,tt0110322,Legends of the Fall,1994,1995-01-13,movie,30000000,USD,160638883,94000000,66638883,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0111001,The Road to Wellville,1994,1994-10-28,movie,25000000,USD,6562513,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0108101,Shadowlands,1993,1994-01-14,movie,22000000,USD,25842377,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0297626,Screen Two,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0107943,The Remains of the Day,1993,1993-11-19,movie,15000000,USD,23237911,NA,NA,USD,0,Oscar,Best Actor in a Leading Role,"Academy Awards, USA",Nominated,1994
nm0000164,Anthony Hopkins,actor,tt0267154,Bookmark,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0106185,The Innocent,1993,1995-09-01,movie,NA,NA,525955,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0108388,The Trial,1993,1994-04,movie,NA,NA,119267,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0103939,Chaplin,1992,1993-01-08,movie,31000000,USD,9493259,NA,NA,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0103874,Bram Stoker's Dracula,1992,1992-11-13,movie,40000000,USD,215862692,133339902,82522790,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0104454,Howards End,1992,1993-02-26,movie,NA,NA,26341736,214899,26126837,USD,0,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0104299,Freejack,1992,1992-01-17,movie,30000000,USD,17129026,NA,NA,USD,0,NA,NA,NA,NA,NA
