actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,boxoffice_scaled,decade,award_mcu,averageRating,numVotes,Gender,first_MCU,BeforeMCU
nm0000204,Natalie Portman,actress,tt0765120,My Blueberry Nights,2008,2008-04-04,Movie,USD,10000000,10000000,USD,22007671,21140396,867275,0,NA,NA,NA,NA,NA,0,Non-MCU,3.140200987803309,3.140200987803309,00's,Non-MCU,6.6,54023,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0455957,Goya's Ghosts,2007,2007-06-09,Movie,USD,50000000,50000000,USD,9448082,8447456,1000626,0,NA,NA,NA,NA,NA,0,Non-MCU,3.7020274632017705,3.7020274632017705,00's,Non-MCU,6.9,30577,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0401711,"Paris, je t'aime",2007,2007-06-15,Movie,USD,13000000,13000000,USD,17471727,12572449,4899278,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1823379734581936,3.1823379734581936,00's,Non-MCU,7.2,72364,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0434409,V for Vendetta,2006,2006-03-17,Movie,USD,54000000,54000000,USD,132511035,62000000,70511035,0,NA,NA,NA,NA,NA,0,Non-MCU,3.758210110741617,3.758210110741617,00's,Non-MCU,8.2,1097613,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0441761,Free Zone,2006,2006-04-07,Movie,USD,1234567,1234567,USD,427083,394702,32381,0,NA,NA,NA,NA,NA,0,Non-MCU,3.017084679610025,3.017084679610025,00's,Non-MCU,5.7,2887,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,2005-05-19,Movie,USD,113000000,113000000,USD,868390560,488119983,380270577,0,NA,NA,NA,NA,NA,0,Non-MCU,4.586904161954347,4.586904161954347,00's,Non-MCU,7.6,762335,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0446683,Domino One,2005,2005-03-11,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.8,293,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0063951,Sesame Street,1969,1969-07-21,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,60's,Non-MCU,8.1,13641,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0376541,Closer,2004,2004-12-03,Movie,USD,27000000,27000000,USD,115505027,81517270,33987757,0,Oscar,Best Performance by an Actress in a Supporting Role,"Academy Awards, USA",Nominated,2005,0,Non-MCU,3.378977239847655,3.378977239847655,00's,Academy Award Nominee,7.2,215447,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0333766,Garden State,2004,2004-08-20,Movie,USD,2500000,2500000,USD,35825316,9043000,26782316,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0348585236660974,3.0348585236660974,00's,Non-MCU,7.4,214926,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0159365,Cold Mountain,2003,2003-12-25,Movie,USD,79000000,79000000,USD,173013509,77377000,95636509,0,NA,NA,NA,NA,NA,0,Non-MCU,4.1093516578656555,4.1093516578656555,00's,Non-MCU,7.2,147351,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,2002-05-16,Movie,USD,115000000,115000000,USD,653779970,343103230,310676740,0,NA,NA,NA,NA,NA,0,Non-MCU,4.61499548572427,4.61499548572427,00's,Non-MCU,6.6,687630,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0196229,Zoolander,2001,2001-09-28,Movie,USD,28000000,28000000,USD,60780981,15608731,45172250,0,NA,NA,NA,NA,NA,0,Non-MCU,3.393022901732617,3.393022901732617,00's,Non-MCU,6.5,260907,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0198021,Where the Heart Is,2000,2000-04-28,Movie,USD,15000000,15000000,USD,40863718,7090880,33772838,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2104292972281168,3.2104292972281168,00's,Non-MCU,6.7,33906,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0149691,Anywhere But Here,1999,1999-11-12,Movie,USD,23000000,23000000,USD,23631929,4961528,18670401,0,NA,NA,NA,NA,NA,0,Non-MCU,3.322794592307809,3.322794592307809,90's,Non-MCU,6.1,17800,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,1999-05-19,Movie,USD,115000000,115000000,USD,1027082707,552538030,474544677,0,NA,NA,NA,NA,NA,0,Non-MCU,4.61499548572427,4.61499548572427,90's,Non-MCU,6.5,779227,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0116996,Mars Attacks!,1996,1996-12-13,Movie,USD,70000000,70000000,USD,101381197,63600000,37781197,0,NA,NA,NA,NA,NA,0,Non-MCU,3.982940700901001,3.982940700901001,90's,Non-MCU,6.4,224021,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0116242,Everyone Says I Love You,1997,1997-01-17,Movie,USD,20000000,20000000,USD,9759200,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,90's,Non-MCU,6.7,37017,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0115639,Beautiful Girls,1996,1996-02-09,Movie,NA,NA,NA,USD,10597759,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,90's,Non-MCU,7.1,32939,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0113277,Heat,1995,1995-12-15,Movie,USD,60000000,60000000,USD,187436818,120000000,67436818,0,NA,NA,NA,NA,NA,0,Non-MCU,3.842484082051386,3.842484082051386,90's,Non-MCU,8.3,632843,Female,2011-05-06,Before
nm0000204,Natalie Portman,actress,tt0110413,Léon: The Professional,1994,1994-11-18,Movie,FRF,115000000,18975000,USD,19552639,51401,19501238,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2662608032208387,3.2662608032208387,90's,Non-MCU,8.5,1124587,Female,2011-05-06,Before
nm0000168,Samuel L. Jackson,actor,tt13820498,The Last Days of Ptolemy Grey,2022,2022-03-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.8,2762,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,MCU,3,3,20's,MCU,7.5,95377,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt6079772,The Protégé,2021,2021-08-20,Movie,NA,NA,NA,USD,8639684,1192861,7446823,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,6.1,28205,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt8385148,Hitman's Wife's Bodyguard,2021,2021-06-16,Movie,USD,70000000,70000000,USD,70060492,32045765,38014727,0,NA,NA,NA,NA,NA,0,Non-MCU,3.982940700901001,3.982940700901001,20's,Non-MCU,6.1,83053,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt10342730,Spiral,2021,2021-05-14,Movie,USD,20000000,20000000,USD,40618920,17402058,23216862,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,20's,Non-MCU,5.2,47950,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt12369754,Staged,2020,2020-06-10,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,8.5,6287,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt6285944,The Banker,2020,2020-03-20,Movie,NA,NA,NA,USD,1700000,1700000,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,20's,Non-MCU,7.3,26710,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,2019-12-20,Movie,USD,275000000,275000000,USD,1074149279,558946737,515202542,0,NA,NA,NA,NA,NA,0,Non-MCU,6.862301387318116,6.862301387318116,10's,Non-MCU,6.5,428228,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0783640,The Last Full Measure,2020,2020-01-24,Movie,USD,20000000,20000000,USD,3364426,415214,2949212,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,20's,Non-MCU,6.8,11327,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt6320628,Spider-Man: Far from Home,2019,2019-07-02,Movie,USD,160000000,160000000,USD,1131927996,741395911,390532085,1,NA,NA,NA,NA,NA,0,MCU,5.24705027054754,5.24705027054754,10's,MCU,7.4,459402,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt3697842,The Late Show with Stephen Colbert,2015,2015-09-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.1,13579,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt4463894,Shaft,2019,2019-06-14,Movie,USD,35000000,35000000,USD,21360215,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4913425349273473,3.4913425349273473,10's,Non-MCU,6.4,52082,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,8,8,10's,MCU,8.4,1045012,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt4154664,Captain Marvel,2019,2019-03-08,Movie,USD,160000000,160000000,USD,1128462972,701633133,426829839,1,NA,NA,NA,NA,NA,0,MCU,5.24705027054754,5.24705027054754,10's,MCU,6.8,530650,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt6823368,Glass,2019,2019-01-18,Movie,USD,20000000,20000000,USD,246999039,135950571,111048468,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,10's,Non-MCU,6.6,234765,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt5989218,Life Itself,2018,2018-09-21,Movie,USD,10000000,10000000,USD,7997774,3895126,4102648,0,NA,NA,NA,NA,NA,0,Non-MCU,3.140200987803309,3.140200987803309,10's,Non-MCU,6.8,20987,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt3606756,Incredibles 2,2018,2018-06-15,Movie,USD,200000000,200000000,USD,1243089244,634507500,608581744,0,NA,NA,NA,NA,NA,0,Non-MCU,5.808876745946001,5.808876745946001,10's,Non-MCU,7.6,284589,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,7.508401834026347,7.508401834026347,10's,MCU,8.4,1008408,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2338454,Unicorn Store,2019,2019-04-05,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.5,19272,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1959563,The Hitman's Bodyguard,2017,2017-08-18,Movie,USD,30000000,30000000,USD,176600207,101131624,75468583,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,10's,Non-MCU,6.9,224730,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1293847,xXx: Return of Xander Cage,2017,2017-01-20,Movie,USD,85000000,85000000,USD,346118277,301219864,44898413,0,NA,NA,NA,NA,NA,0,Non-MCU,4.193625629175424,4.193625629175424,10's,Non-MCU,5.2,91083,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt3731562,Kong: Skull Island,2017,2017-03-10,Movie,USD,185000000,185000000,USD,566652812,398600000,168052812,0,NA,NA,NA,NA,NA,0,Non-MCU,5.5981918176715775,5.5981918176715775,10's,Non-MCU,6.6,310013,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1935859,Miss Peregrine's Home for Peculiar Children,2016,2016-09-30,Movie,USD,110000000,110000000,USD,296482446,209239612,87242834,0,NA,NA,NA,NA,NA,0,Non-MCU,4.544767176299462,4.544767176299462,10's,Non-MCU,6.7,168507,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0918940,The Legend of Tarzan,2016,2016-07-01,Movie,USD,180000000,180000000,USD,356700357,230057296,126643061,0,NA,NA,NA,NA,NA,0,Non-MCU,5.52796350824677,5.52796350824677,10's,Non-MCU,6.2,174394,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0775440,Cell,2016,2016-06-10,Movie,NA,NA,NA,USD,1323012,1323012,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,4.4,27784,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt3460252,The Hateful Eight,2015,2015-12-30,Movie,USD,44000000,44000000,USD,156480177,102362761,54117416,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6177534918920013,3.6177534918920013,10's,Non-MCU,7.8,577326,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt4594834,Chi-Raq,2015,2015-12-04,Movie,NA,NA,NA,USD,2719699,66667,2653032,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.8,10027,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1731701,Barely Lethal,2015,2015-04-30,Movie,USD,15000000,15000000,USD,933847,927772,6075,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2104292972281168,3.2104292972281168,10's,Non-MCU,5.4,21580,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,Movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA,0,MCU,6.511159840194077,6.511159840194077,10's,MCU,7.3,830132,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2802144,Kingsman: The Secret Service,2015,2015-02-13,Movie,USD,81000000,81000000,USD,414351546,286089822,128261724,0,NA,NA,NA,NA,NA,0,Non-MCU,4.137442981635578,4.137442981635578,10's,Non-MCU,7.7,651259,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1608383,Black Dynamite,2011,2011-08-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,8.1,4467,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2088003,Big Game,2015,2015-06-26,Movie,EUR,8500000,9180000,USD,7455398,7430646,24752,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1286835450576405,3.1286835450576405,10's,Non-MCU,5.4,32954,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2044801,Kite,2014,2014-08-28,Movie,NA,NA,NA,USD,507180,507180,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,4.4,6167,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2364582,Agents of S.H.I.E.L.D.,2013,2013-09-24,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,7.5,213443,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,Movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA,0,MCU,5.387506889397155,5.387506889397155,10's,MCU,7.8,813985,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0320037,Jimmy Kimmel Live!,2003,2003-01-26,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.5,16137,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt1234721,RoboCop,2014,2014-02-12,Movie,USD,100000000,100000000,USD,242688965,184081958,58607007,0,NA,NA,NA,NA,NA,0,Non-MCU,4.404310557449847,4.404310557449847,10's,Non-MCU,6.2,225216,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt2304953,Reasonable Doubt,2014,2014-01-17,Movie,USD,7000000,7000000,USD,602802,602802,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0980640021484245,3.0980640021484245,10's,Non-MCU,5.7,19766,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1321511,Oldboy,2013,2013-11-27,Movie,USD,30000000,30000000,USD,5186767,2993109,2193658,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,10's,Non-MCU,5.7,75004,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1860353,Turbo,2013,2013-07-17,Movie,USD,135000000,135000000,USD,282570682,199542554,83028128,0,NA,NA,NA,NA,NA,0,Non-MCU,4.895908723423501,4.895908723423501,10's,Non-MCU,6.4,94612,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1853728,Django Unchained,2012,2012-12-25,Movie,USD,100000000,100000000,USD,426074373,263268939,162805434,0,NA,NA,NA,NA,NA,0,Non-MCU,4.404310557449847,4.404310557449847,10's,Non-MCU,8.4,1491979,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1488181,Adventures in Zambezia,2012,2012-07-06,Movie,USD,20000000,20000000,USD,34428345,34428345,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,10's,Non-MCU,5.7,7215,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0848228,The Avengers,2012,2012-05-04,Movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA,0,MCU,6.089789983645232,6.089789983645232,10's,MCU,8,1351649,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1810697,Meeting Evil,2012,2012-03-30,Movie,NA,NA,NA,USD,525,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.3,12251,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1867093,The Samaritan,2012,2012-01-30,Movie,USD,12000000,12000000,USD,15220,12699,2521,0,NA,NA,NA,NA,NA,0,Non-MCU,3.168292311573232,3.168292311573232,10's,Non-MCU,5.6,9879,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,Movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA,0,MCU,4.966137032848309,4.966137032848309,10's,MCU,6.9,817144,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0800369,Thor,2011,2011-05-06,Movie,USD,150000000,150000000,USD,449326618,268295994,181030624,1,NA,NA,NA,NA,NA,0,MCU,5.106593651697924,5.106593651697924,10's,MCU,7,815742,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0312305,Quantum Quest: A Cassini Space Odyssey,2012,2012-12-02,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,10's,Non-MCU,5.1,382,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0373732,The Boondocks,2005,2005-11-06,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,8.5,29878,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt1386588,The Other Guys,2010,2010-08-06,Movie,USD,100000000,100000000,USD,170458922,51238944,119219978,0,NA,NA,NA,NA,NA,0,Non-MCU,4.404310557449847,4.404310557449847,10's,Non-MCU,6.6,262681,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0914863,Unthinkable,2010,2010-06-15,Movie,USD,15000000,15000000,USD,1669947,1669947,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2104292972281168,3.2104292972281168,10's,Non-MCU,7,87779,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1228705,Iron Man 2,2010,2010-05-07,Movie,USD,200000000,200000000,USD,623933331,311500000,312433331,1,NA,NA,NA,NA,NA,0,MCU,5.808876745946001,5.808876745946001,10's,MCU,6.9,790869,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0375568,Astro Boy,2009,2009-10-23,Movie,USD,65000000,65000000,USD,39886986,20335919,19551067,0,NA,NA,NA,NA,NA,0,Non-MCU,3.9127123914761937,3.9127123914761937,00's,Non-MCU,6.3,36328,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1121977,Mother and Child,2009,2009-11-07,Movie,USD,7000000,7000000,USD,5621971,4511462,1110509,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0980640021484245,3.0980640021484245,00's,Non-MCU,7.2,12149,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0361748,Inglourious Basterds,2009,2009-08-21,Movie,USD,70000000,70000000,USD,321457747,200917028,120540719,0,NA,NA,NA,NA,NA,0,Non-MCU,3.982940700901001,3.982940700901001,00's,Non-MCU,8.3,1391499,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0831887,The Spirit,2008,2008-12-25,Movie,USD,60000000,60000000,USD,39164441,19358253,19806188,0,NA,NA,NA,NA,NA,0,Non-MCU,3.842484082051386,3.842484082051386,00's,Non-MCU,4.7,61075,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1111948,Soul Men,2008,2008-11-07,Movie,NA,NA,NA,USD,12331637,249246,12082391,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,6.4,11018,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0810880,Gospel Hill,2009,2009-08-21,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,00's,Non-MCU,5.5,953,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0947802,Lakeview Terrace,2008,2008-09-19,Movie,USD,20000000,20000000,USD,44655002,5391496,39263506,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2806576066529245,3.2806576066529245,00's,Non-MCU,6.1,52152,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt1185834,Star Wars: The Clone Wars,2008,2008-08-15,Movie,USD,8500000,8500000,USD,68282844,33121290,35161554,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1191324949758665,3.1191324949758665,00's,Non-MCU,5.9,64233,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0371746,Iron Man,2008,2008-05-02,Movie,USD,140000000,140000000,USD,585796247,266762121,319034126,1,NA,NA,NA,NA,NA,0,MCU,4.966137032848309,4.966137032848309,00's,MCU,7.9,1024412,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0489099,Jumper,2008,2008-02-14,Movie,USD,85000000,85000000,USD,225132113,144959985,80172128,0,NA,NA,NA,NA,NA,0,Non-MCU,4.193625629175424,4.193625629175424,00's,Non-MCU,6.1,302519,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0896798,Cleaner,2008,2008-05-27,Movie,USD,25000000,25000000,USD,5796630,5796630,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3508859160777322,3.3508859160777322,00's,Non-MCU,6.1,41010,Male,2008-05-02,After
nm0000168,Samuel L. Jackson,actor,tt0159876,Great Performances,1972,1972-11-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3,3,70's,Non-MCU,7.8,765,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0450385,1408,2007,2007-06-22,Movie,USD,25000000,25000000,USD,132963417,60977789,71985628,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3508859160777322,3.3508859160777322,00's,Non-MCU,6.8,268023,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0416185,Resurrecting the Champ,2007,2007-08-24,Movie,USD,13000000,13000000,USD,3243611,71038,3172573,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1823379734581936,3.1823379734581936,00's,Non-MCU,6.7,20677,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0763840,Home of the Brave,2006,2006-12-15,Movie,USD,12000000,12000000,USD,499620,447912,51708,0,NA,NA,NA,NA,NA,0,Non-MCU,3.168292311573232,3.168292311573232,00's,Non-MCU,5.6,10901,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0462200,Black Snake Moan,2007,2007-03-02,Movie,USD,15000000,15000000,USD,10907485,1510615,9396870,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2104292972281168,3.2104292972281168,00's,Non-MCU,6.9,63389,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0417148,Snakes on a Plane,2006,2006-08-18,Movie,USD,33000000,33000000,USD,62022014,28001200,34020814,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4632512111574245,3.4632512111574245,00's,Non-MCU,5.5,138331,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0349467,Freedomland,2006,2006-02-17,Movie,USD,37665000,37665000,USD,14655628,2142742,12512886,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5287742238507698,3.5287742238507698,00's,Non-MCU,5.1,16277,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0399327,The Man,2005,2005-09-09,Movie,USD,33000000,33000000,USD,13485145,5154425,8330720,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4632512111574245,3.4632512111574245,00's,Non-MCU,5.5,25694,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,2005-05-19,Movie,USD,113000000,113000000,USD,868390560,488119983,380270577,0,NA,NA,NA,NA,NA,0,Non-MCU,4.586904161954347,4.586904161954347,00's,Non-MCU,7.6,762335,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0329774,xXx: State of the Union,2005,2005-04-29,Movie,USD,113000000,113000000,USD,71022693,44148761,26873932,0,NA,NA,NA,NA,NA,0,Non-MCU,4.586904161954347,4.586904161954347,00's,Non-MCU,4.4,70209,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0393162,Coach Carter,2005,2005-01-14,Movie,USD,30000000,30000000,USD,76669554,9404677,67264877,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,00's,Non-MCU,7.3,143633,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0317705,The Incredibles,2004,2004-11-05,Movie,USD,92000000,92000000,USD,631607053,370165961,261441092,0,NA,NA,NA,NA,NA,0,Non-MCU,4.291945262370155,4.291945262370155,00's,Non-MCU,8,708199,Male,2008-05-02,Before
nm0000168,Samuel L. Jackson,actor,tt0378194,Kill Bill: Vol. 2,2004,2004-04-16,Movie,USD,30000000,30000000,USD,154118820,87910637,66208183,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4211142255025395,3.4211142255025395,00's,Non-MCU,8,735969,Male,2008-05-02,Before
