actor_name,category,title,year,release_date,type,MCU,budget_USD,budget_scaled,World_Wide,International,Domestic,award_mcu,award_name,award_category,event_name,winner,color_id
Zendaya,actress,Spider-Man: Homecoming,2017,2017-07-07,Movie,MCU,175000000,5.457735198821963,880166924,545965784,334201140,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,Fresh,2022,2022-03-04,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The 355,2022,2022-01-07,Movie,Non-MCU,NA,3,27665746,13095291,14570455,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Monday,2021,2021-04-16,Movie,Non-MCU,NA,3,30932,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The Devil All the Time,2020,2020-09-10,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The Last Full Measure,2020,2020-01-24,Movie,Non-MCU,20000000,3.2806576066529245,3364426,415214,2949212,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,"Endings, Beginnings",2020,2020-05-01,Movie,Non-MCU,NA,3,239231,239231,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Avengers: Endgame,2019,2019-04-26,Movie,MCU,356000000,8,2797501328,1939128328,858373000,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,We Have Always Lived in the Castle,2019,2019-05-17,Movie,Non-MCU,NA,3,62567,62567,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Joseph Pulitzer: Voice of the People,2018,2018-09-01,Movie,Non-MCU,NA,3,16970,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Destroyer,2018,2018-08-31,Movie,Non-MCU,9000000,3.1261553259183477,5580940,4047616,1533324,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Avengers: Infinity War,2018,2018-04-27,Movie,MCU,321000000,7.508401834026347,2048359754,1369544272,678815482,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,Black Panther,2018,2018-02-16,Movie,MCU,200000000,5.808876745946001,1347597973,647171407,700426566,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,I'm Not Here,2019,2019-03-08,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,"I, Tonya",2018,2018-01-19,Movie,Non-MCU,11000000,3.1542466496882704,53939297,23924758,30014539,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Logan Lucky,2017,2017-08-18,Movie,Non-MCU,29000000,3.407068563617578,48453605,20672628,27780977,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Captain America: Civil War,2016,2016-05-06,Movie,MCU,250000000,6.511159840194077,1153337496,745253147,408084349,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,The Martian,2015,2015-10-02,Movie,Non-MCU,108000000,4.51667585252954,630620818,402187155,228433663,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Ricki and the Flash,2015,2015-08-07,Movie,Non-MCU,18000000,3.2525662828830013,41325328,14503184,26822144,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Ant-Man,2015,2015-07-17,Movie,MCU,130000000,4.825680413998693,519311965,339109802,180202163,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,The Bronze,2016,2016-03-18,Movie,Non-MCU,3500000,3.0489041855510592,615816,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Captain America: The Winter Soldier,2014,2014-04-04,Movie,MCU,170000000,5.387506889397155,714421503,454654931,259766572,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,The Apparition,2012,2012-08-24,Movie,Non-MCU,17000000,3.23852062099804,11350665,6413846,4936819,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Gone,2012,2012-02-24,Movie,Non-MCU,NA,3,19767535,8085330,11682205,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Captain America: The First Avenger,2011,2011-07-22,Movie,MCU,140000000,4.966137032848309,370569774,193915269,176654505,MCU,NA,NA,NA,NA,#233f92
Sebastian Stan,actor,Black Swan,2010,2010-12-17,Movie,Non-MCU,13000000,3.1823379734581936,329398046,222443368,106954678,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Hot Tub Time Machine,2010,2010-03-26,Movie,Non-MCU,36000000,3.505388196812309,64780213,14492657,50287556,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Spread,2009,2009-01-17,Movie,Non-MCU,NA,3,12035862,11785244,250618,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Rachel Getting Married,2008,2008-09-15,Movie,Non-MCU,NA,3,16937968,4141127,12796841,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The Education of Charlie Banks,2007,2007-04-27,Movie,Non-MCU,5000000,3.0699726783785013,15078,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The Covenant,2006,2006-09-08,Movie,Non-MCU,20000000,3.2806576066529245,37598767,14218272,23380495,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,The Architect,2006,2006-04-26,Movie,Non-MCU,NA,3,13737,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Red Doors,2006,2006-09-08,Movie,Non-MCU,NA,3,97848,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,Tony & Tina's Wedding,2004,2004-05-03,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Sebastian Stan,actor,71 Fragments of a Chronology of Chance,1995,1995-10-26,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Avengers: Endgame,2019,2019-04-26,Movie,MCU,356000000,8,2797501328,1939128328,858373000,MCU,NA,NA,NA,NA,#233f92
Elizabeth Olsen,actress,Avengers: Infinity War,2018,2018-04-27,Movie,MCU,321000000,7.508401834026347,2048359754,1369544272,678815482,MCU,NA,NA,NA,NA,#233f92
Elizabeth Olsen,actress,Kodachrome,2018,2018-04-20,Movie,Non-MCU,NA,3,70149,70149,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Wind River,2017,2017-08-18,Movie,Non-MCU,11000000,3.1542466496882704,44202682,10401823,33800859,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Ingrid Goes West,2017,2017-08-25,Movie,Non-MCU,NA,3,3146831,122523,3024308,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Captain America: Civil War,2016,2016-05-06,Movie,MCU,250000000,6.511159840194077,1153337496,745253147,408084349,MCU,NA,NA,NA,NA,#233f92
Elizabeth Olsen,actress,I Saw the Light,2016,2016-04-01,Movie,Non-MCU,13000000,3.1823379734581936,1767963,121175,1646788,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Avengers: Age of Ultron,2015,2015-05-01,Movie,MCU,250000000,6.511159840194077,1402809540,943803672,459005868,MCU,NA,NA,NA,NA,#233f92
Elizabeth Olsen,actress,Godzilla,2014,2014-05-16,Movie,Non-MCU,160000000,5.24705027054754,524976069,324300000,200676069,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Captain America: The Winter Soldier,2014,2014-04-04,Movie,MCU,170000000,5.387506889397155,714421503,454654931,259766572,MCU,NA,NA,NA,NA,#233f92
Elizabeth Olsen,actress,Oldboy,2013,2013-11-27,Movie,Non-MCU,30000000,3.4211142255025395,5186767,2993109,2193658,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,In Secret,2014,2014-01-08,Movie,Non-MCU,NA,3,652228,208049,444179,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Very Good Girls,2014,2014-06-24,Movie,Non-MCU,NA,3,10963,4023,6940,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Kill Your Darlings,2013,2013-01-18,Movie,Non-MCU,NA,3,1877924,847860,1030064,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Liberal Arts,2012,2012-01-22,Movie,Non-MCU,2000000,3.0278356927236167,1150681,823336,327345,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Red Lights,2012,2012-01-20,Movie,Non-MCU,15120000.000000002,3.212114776654312,14107313,14054689,52624,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,"Peace, Love & Misunderstanding",2011,2011-09-22,Movie,Non-MCU,10000000,3.140200987803309,1105020,514320,590700,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Silent House,2012,2012-03-09,Movie,Non-MCU,2000000,3.0278356927236167,16527747,3772964,12754783,Non-MCU,NA,NA,NA,NA,#C4D6FA
Elizabeth Olsen,actress,Martha Marcy May Marlene,2011,2011-01-21,Movie,Non-MCU,NA,3,4778439,1787814,2990625,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Woman in the Window,2021,2021-05-14,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Outside the Wire,2021,2021-01-15,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Banker,2020,2020-03-20,Movie,Non-MCU,NA,3,1700000,1700000,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Synchronic,2020,2020-10-23,Movie,Non-MCU,NA,3,1463555,826882,636673,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Seberg,2019,2019-12-13,Movie,Non-MCU,NA,3,655178,220476,434702,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Point Blank,2019,2019-07-12,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Avengers: Endgame,2019,2019-04-26,Movie,MCU,356000000,8,2797501328,1939128328,858373000,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Miss Bala,2019,2019-02-01,Movie,Non-MCU,15000000,3.2104292972281168,15383580,376756,15006824,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,IO,2019,2019-01-18,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Hate U Give,2018,2018-10-19,Movie,Non-MCU,23000000,3.322794592307809,34934009,5214526,29719483,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Avengers: Infinity War,2018,2018-04-27,Movie,MCU,321000000,7.508401834026347,2048359754,1369544272,678815482,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Wetlands,2017,2017-09-15,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Detroit,2017,2017-08-04,Movie,Non-MCU,34000000,3.477296873042386,23355100,6564961,16790139,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Captain America: Civil War,2016,2016-05-06,Movie,MCU,250000000,6.511159840194077,1153337496,745253147,408084349,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Triple 9,2016,2016-02-26,Movie,Non-MCU,20000000,3.2806576066529245,23177948,10538651,12639297,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Night Before,2015,2015-11-20,Movie,Non-MCU,25000000,3.3508859160777322,52395996,9348624,43047372,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Love the Coopers,2015,2015-11-13,Movie,Non-MCU,17000000,3.23852062099804,42426912,16124181,26302731,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Our Brand Is Crisis,2015,2015-10-30,Movie,Non-MCU,28000000,3.393022901732617,8527658,1525397,7002261,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Ant-Man,2015,2015-07-17,Movie,MCU,130000000,4.825680413998693,519311965,339109802,180202163,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Avengers: Age of Ultron,2015,2015-05-01,Movie,MCU,250000000,6.511159840194077,1402809540,943803672,459005868,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Playing It Cool,2015,2015-05-08,Movie,Non-MCU,NA,3,1323415,1323415,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Shelter,2015,2015-11-11,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Black or White,2015,2015-01-30,Movie,Non-MCU,9000000,3.1261553259183477,21833967,262778,21571189,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Captain America: The Winter Soldier,2014,2014-04-04,Movie,MCU,170000000,5.387506889397155,714421503,454654931,259766572,MCU,NA,NA,NA,NA,#233f92
Anthony Mackie,actor,Runner Runner,2013,2013-10-04,Movie,Non-MCU,30000000,3.4211142255025395,62675095,43358449,19316646,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Fifth Estate,2013,2013-10-18,Movie,Non-MCU,28000000,3.393022901732617,9058564,5803556,3255008,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Pain & Gain,2013,2013-04-26,Movie,Non-MCU,26000000,3.3649315779626936,87305549,37430258,49875291,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Inevitable Defeat of Mister & Pete,2013,2013-01-25,Movie,Non-MCU,NA,3,506303,11695,494608,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Repentance,2013,2013-01-20,Movie,Non-MCU,5000000,3.0699726783785013,1194961,5349,1189612,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Gangster Squad,2013,2013-01-11,Movie,Non-MCU,60000000,3.842484082051386,105200903,59200000,46000903,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Abraham Lincoln: Vampire Hunter,2012,2012-06-22,Movie,Non-MCU,69000000,3.9688950390160396,116471580,78952441,37519139,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Man on a Ledge,2012,2012-01-27,Movie,Non-MCU,42000000,3.589662168122078,47636031,29016031,18620000,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,What's Your Number?,2011,2011-09-30,Movie,Non-MCU,20000000,3.2806576066529245,30426096,16415012,14011084,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,10 Years,2012,2012-10-05,Movie,Non-MCU,NA,3,285984,82611,203373,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Real Steel,2011,2011-10-07,Movie,Non-MCU,110000000,4.544767176299462,299268508,213800000,85468508,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Adjustment Bureau,2011,2011-03-04,Movie,Non-MCU,50200000,3.7048365955787625,127869379,65373734,62495645,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Louis,2010,2010-08-25,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Night Catches Us,2010,2010-12-03,Movie,Non-MCU,NA,3,76185,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Desert Flower,2009,2009-10-09,Movie,Non-MCU,NA,3,14682943,14638595,44348,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Notorious,2009,2009-01-16,Movie,Non-MCU,20000000,3.2806576066529245,44420167,7576485,36843682,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Eagle Eye,2008,2008-09-26,Movie,Non-MCU,80000000,4.123397319750616,178767383,77326640,101440743,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Hurt Locker,2009,2009-07-31,Movie,Non-MCU,15000000,3.2104292972281168,49259766,32241955,17017811,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,American Violet,2009,2009-04-17,Movie,Non-MCU,NA,3,554434,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,We Are Marshall,2006,2006-12-22,Movie,Non-MCU,65000000,3.9127123914761937,43545364,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Crossover,2006,2006-09-01,Movie,Non-MCU,5800000,3.0812092078864706,7009668,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Heavens Fall,2006,2006-07-20,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Freedomland,2006,2006-02-17,Movie,Non-MCU,37665000,3.5287742238507698,14655628,2142742,12512886,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Half Nelson,2006,2006-09-22,Movie,Non-MCU,700000,3.009576332273167,4660481,1962543,2697938,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Man,2005,2005-09-09,Movie,Non-MCU,33000000,3.4632512111574245,13485145,5154425,8330720,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Million Dollar Baby,2005,2005-01-28,Movie,Non-MCU,30000000,3.4211142255025395,216763646,116271443,100492203,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Haven,2006,2006-09-15,Movie,Non-MCU,NA,3,197312,54829,142483,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,She Hate Me,2004,2004-07-30,Movie,Non-MCU,8000000,3.112109664033386,1526951,1160914,366037,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,The Manchurian Candidate,2004,2004-07-30,Movie,Non-MCU,80000000,4.123397319750616,96105910,30150280,65955630,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Brother to Brother,2004,2004-01-17,Movie,Non-MCU,NA,3,80906,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,Hollywood Homicide,2003,2003-06-13,Movie,Non-MCU,75000000,4.053169010325808,51142659,20201968,30940691,Non-MCU,NA,NA,NA,NA,#C4D6FA
Anthony Mackie,actor,8 Mile,2002,2002-11-08,Movie,Non-MCU,41000000,3.575616506237117,242875078,126124177,116750901,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,The Adam Project,2022,2022-03-11,Movie,Non-MCU,NA,3,NA,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Shang-Chi and the Legend of the Ten Rings,2021,2021-09-03,Movie,MCU,200000000,5.808876745946001,432243292,207700000,224543292,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Dark Waters,2019,2019-12-06,Movie,Non-MCU,NA,3,23108017,11971933,11136084,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Avengers: Endgame,2019,2019-04-26,Movie,MCU,356000000,8,2797501328,1939128328,858373000,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Captain Marvel,2019,2019-03-08,Movie,MCU,160000000,5.24705027054754,1128462972,701633133,426829839,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Avengers: Infinity War,2018,2018-04-27,Movie,MCU,321000000,7.508401834026347,2048359754,1369544272,678815482,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Thor: Ragnarok,2017,2017-11-03,Movie,MCU,180000000,5.52796350824677,853983911,538925622,315058289,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Now You See Me 2,2016,2016-06-10,Movie,Non-MCU,90000000,4.263853938600231,334897606,269822066,65075540,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Spotlight,2015,2015-11-20,Movie,Non-MCU,20000000,3.2806576066529245,98690254,53634478,45055776,Academy Award Nominee,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,#f1c2ae
Mark Ruffalo,actor,Avengers: Age of Ultron,2015,2015-05-01,Movie,MCU,250000000,6.511159840194077,1402809540,943803672,459005868,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Foxcatcher,2015,2015-01-16,Movie,Non-MCU,24000000,3.3368402541927704,19206513,7110213,12096300,Academy Award Nominee,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,#f1c2ae
Mark Ruffalo,actor,Infinitely Polar Bear,2015,2015-06-19,Movie,Non-MCU,6700000,3.093850303582936,1824678,394023,1430655,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Begin Again,2014,2014-07-11,Movie,Non-MCU,8000000,3.112109664033386,65652908,49482276,16170632,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Now You See Me,2013,2013-05-31,Movie,Non-MCU,75000000,4.053169010325808,351723989,234000000,117723989,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Iron Man 3,2013,2013-05-03,Movie,MCU,200000000,5.808876745946001,1214811252,805797258,409013994,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Thanks for Sharing,2013,2013-09-20,Movie,Non-MCU,NA,3,3499442,2433561,1065881,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,The Avengers,2012,2012-05-04,Movie,MCU,220000000,6.089789983645232,1518815515,895457605,623357910,MCU,NA,NA,NA,NA,#233f92
Mark Ruffalo,actor,Margaret,2011,2011-09-30,Movie,Non-MCU,14000000,3.196383635343155,564864,518369,46495,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Date Night,2010,2010-04-09,Movie,Non-MCU,55000000,3.772255772626578,152263880,53552476,98711404,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Shutter Island,2010,2010-02-19,Movie,Non-MCU,80000000,4.123397319750616,294805697,166792763,128012934,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,The Kids Are All Right,2010,2010-07-30,Movie,Non-MCU,4000000,3.05592701649354,34758951,13947586,20811365,Academy Award Nominee,Oscar,Best Performance by an Actor in a Supporting Role,"Academy Awards, USA",Nominated,#f1c2ae
Mark Ruffalo,actor,Sympathy for Delicious,2010,2010-01-23,Movie,Non-MCU,NA,3,13826,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Where the Wild Things Are,2009,2009-10-16,Movie,Non-MCU,100000000,4.404310557449847,100140916,22907449,77233467,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,What Doesn't Kill You,2008,2008-12-12,Movie,Non-MCU,NA,3,44872,44872,0,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,The Brothers Bloom,2009,2009-06-19,Movie,Non-MCU,20000000,3.2806576066529245,5530764,1999008,3531756,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Blindness,2008,2008-10-03,Movie,Non-MCU,25000000,3.3508859160777322,19844979,16493228,3351751,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Reservation Road,2007,2007-10-12,Movie,Non-MCU,11000000,3.1542466496882704,1783226,1661232,121994,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Zodiac,2007,2007-03-02,Movie,Non-MCU,65000000,3.9127123914761937,84785914,51705830,33080084,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Chicago 10,2007,2007-01-18,Movie,Non-MCU,NA,3,177490,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,All the King's Men,2006,2006-09-22,Movie,Non-MCU,55000000,3.772255772626578,9451623,2230165,7221458,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Rumor Has It...,2005,2005-12-25,Movie,Non-MCU,55000000,3.772255772626578,88933562,45933300,43000262,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Just Like Heaven,2005,2005-09-16,Movie,Non-MCU,58000000,3.8143927582814627,102854431,54536301,48318130,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Collateral,2004,2004-08-06,Movie,Non-MCU,65000000,3.9127123914761937,220239925,119234222,101005703,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,13 Going on 30,2004,2004-04-23,Movie,Non-MCU,37000000,3.5194338586972704,96455697,39223950,57231747,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Eternal Sunshine of the Spotless Mind,2004,2004-03-19,Movie,Non-MCU,20000000,3.2806576066529245,74036715,39636414,34400301,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,We Don't Live Here Anymore,2004,2004-09-03,Movie,Non-MCU,3000000,3.041881354608578,3361213,1320199,2041014,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,In the Cut,2003,2003-10-31,Movie,Non-MCU,12000000,3.168292311573232,23726793,18976191,4750602,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,View from the Top,2003,2003-03-21,Movie,Non-MCU,30000000,3.4211142255025395,19526014,3912014,15614000,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,My Life Without Me,2003,2003-08-30,Movie,Non-MCU,2160000,3.0300829986252107,9781854,9380906,400948,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Windtalkers,2002,2002-06-14,Movie,Non-MCU,115000000,4.61499548572427,77628265,36714197,40914068,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,XX/XY,2002,2002-01-11,Movie,Non-MCU,NA,3,104130,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,The Last Castle,2001,2001-10-19,Movie,Non-MCU,72000000,4.011032024670924,27642707,9398647,18244060,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,You Can Count on Me,2000,2000-12-22,Movie,Non-MCU,1200000,3.0165991632156475,11242521,1825717,9416804,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Committed,2000,2000-01-21,Movie,Non-MCU,3000000,3.041881354608578,40361,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,Ride with the Devil,1999,1999-11-24,Movie,Non-MCU,38000000,3.5334795205822322,635096,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
Mark Ruffalo,actor,54,1998,1998-08-28,Movie,Non-MCU,13000000,3.1823379734581936,16757163,NA,NA,Non-MCU,NA,NA,NA,NA,#C4D6FA
