actor_id,actor_name,title,category,title_id,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0000332,Don Cheadle,Rush Hour 2,actor,tt0266915,2001,movie,90000000,USD,347325802,121161516,226164286,USD
nm0000332,Don Cheadle,Swordfish,actor,tt0244244,2001,movie,102000000,USD,147080413,77307444,69772969,USD
nm0000332,Don Cheadle,Manic,actor,tt0252684,2001,movie,0,NULL,69958,NA,NA,USD
nm0000332,Don Cheadle,Things Behind the Sun,actor,tt0245501,NA,movie,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,The Family Man,actor,tt0218967,2000,movie,60000000,USD,124745083,48951778,75793305,USD
nm0000332,Don Cheadle,Traffic,actor,tt0181865,2000,movie,48000000,USD,207515725,83400000,124115725,USD
nm0000332,Don Cheadle,Mission to Mars,actor,tt0183523,2000,movie,100000000,USD,110983407,50100000,60883407,USD
nm0000332,Don Cheadle,The Simpsons,actor,tt0096697,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Out of Sight,actor,tt0120780,1998,movie,48000000,USD,77745966,40183398,37562568,USD
nm0000332,Don Cheadle,Bulworth,actor,tt0118798,1998,movie,30000000,USD,29202884,2674699,26528185,USD
nm0000332,Don Cheadle,Boogie Nights,actor,tt0118749,1997,movie,15000000,USD,43117303,16700954,26416349,USD
nm0000332,Don Cheadle,Volcano,actor,tt0120461,1997,movie,90000000,USD,122823468,73500000,49323468,USD
nm0000332,Don Cheadle,Rosewood,actor,tt0120036,1997,movie,25000000,USD,13130349,NA,NA,USD
nm0000332,Don Cheadle,Picket Fences,actor,tt0103512,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Devil in a Blue Dress,actor,tt0112857,1995,movie,27000000,USD,16140822,NA,NA,USD
nm0000332,Don Cheadle,Things to Do in Denver When You're Dead,actor,tt0114660,1995,movie,7000000,USD,529766,NA,NA,USD
nm0000332,Don Cheadle,Hangin' with Mr. Cooper,actor,tt0103435,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,The Meteor Man,actor,tt0107563,1993,movie,20000000,USD,8016708,NA,NA,USD
nm0000332,Don Cheadle,The Golden Palace,actor,tt0103426,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Roadside Prophets,actor,tt0105267,1992,movie,0,NULL,147724,NA,NA,USD
nm0000332,Don Cheadle,The Fresh Prince of Bel-Air,actor,tt0098800,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,China Beach,actor,tt0094433,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Booker,actor,tt0096550,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Colors,actor,tt0094894,1988,movie,6000000,USD,46616067,NA,NA,USD
nm0000332,Don Cheadle,Night Court,actor,tt0086770,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Hooperman,actor,tt0092373,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Hamburger Hill,actor,tt0093137,1987,movie,0,NULL,13839404,NA,NA,USD
nm0000332,Don Cheadle,The Bronx Zoo,actor,tt0092326,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Hill Street Blues,actor,tt0081873,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,L.A. Law,actor,tt0090466,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Fame,actor,tt0083412,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Sidekicks,actor,tt0090519,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000332,Don Cheadle,Moving Violations,actor,tt0089629,1985,movie,0,NULL,10627754,NA,NA,USD
nm0719637,Jeremy Renner,Mayor of Kingstown,actor,tt11712058,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Hawkeye,actor,tt10160804,NA,tvMiniSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,What If...?,actor,tt10168312,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Arctic Dogs,actor,tt4426464,2019,movie,61000000,CAD,9872644,4071395,5801249,USD
nm0719637,Jeremy Renner,Avengers: Endgame,actor,tt4154796,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm0719637,Jeremy Renner,Tag,actor,tt2854926,2018,movie,28000000,USD,78130625,23400000,54730625,USD
nm0719637,Jeremy Renner,The House,actor,tt4481514,2017,movie,40000000,USD,34184504,8600000,25584504,USD
nm0719637,Jeremy Renner,Wind River,actor,tt5362988,2017,movie,11000000,USD,44202682,10401823,33800859,USD
nm0719637,Jeremy Renner,Arrival,actor,tt2543164,2016,movie,47000000,USD,203388186,102842047,100546139,USD
nm0719637,Jeremy Renner,Captain America: Civil War,actor,tt3498820,2016,movie,250000000,USD,1153337496,745253147,408084349,USD
nm0719637,Jeremy Renner,Mission: Impossible - Rogue Nation,actor,tt2381249,2015,movie,150000000,USD,682716636,487674259,195042377,USD
nm0719637,Jeremy Renner,Avengers: Age of Ultron,actor,tt2395427,2015,movie,250000000,USD,1402809540,943803672,459005868,USD
nm0719637,Jeremy Renner,Kill the Messenger,actor,tt1216491,2014,movie,0,NULL,5218973,2768127,2450846,USD
nm0719637,Jeremy Renner,Louie,actor,tt1492966,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The World Wars,actor,tt3543006,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,American Hustle,actor,tt1800241,2013,movie,40000000,USD,251171807,101054000,150117807,USD
nm0719637,Jeremy Renner,Saturday Night Live: Cut for Time,actor,tt9881938,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Immigrant,actor,tt1951181,2013,movie,16000000,USD,5952884,3927556,2025328,USD
nm0719637,Jeremy Renner,Hansel & Gretel: Witch Hunters,actor,tt1428538,2013,movie,50000000,USD,226349749,170646274,55703475,USD
nm0719637,Jeremy Renner,The Bourne Legacy,actor,tt1194173,2012,movie,125000000,USD,276144750,162940880,113203870,USD
nm0719637,Jeremy Renner,The Avengers,actor,tt0848228,2012,movie,220000000,USD,1518815515,895457605,623357910,USD
nm0719637,Jeremy Renner,Robot Chicken,actor,tt0437745,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Mission: Impossible - Ghost Protocol,actor,tt1229238,2011,movie,145000000,USD,694713380,485315477,209397903,USD
nm0719637,Jeremy Renner,Thor,actor,tt0800369,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm0719637,Jeremy Renner,The Town,actor,tt0840361,2010,movie,37000000,USD,154026136,61839874,92186262,USD
nm0719637,Jeremy Renner,The Unusuals,actor,tt1240976,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Ingenious,actor,tt0991174,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Oaks,actor,tt1082514,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Hurt Locker,actor,tt0887912,2008,movie,15000000,USD,49259766,32241955,17017811,USD
nm0719637,Jeremy Renner,House,actor,tt0412142,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Assassination of Jesse James by the Coward Robert Ford,actor,tt0443680,2007,movie,30000000,USD,15001776,11092627,3909149,USD
nm0719637,Jeremy Renner,Take,actor,tt0815138,2007,movie,0,NULL,6627,NA,NA,USD
nm0719637,Jeremy Renner,28 Weeks Later,actor,tt0463854,2007,movie,15000000,USD,65048678,36409762,28638916,USD
nm0719637,Jeremy Renner,Love Comes to the Executioner,actor,tt0383478,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,A Little Trip to Heaven,actor,tt0420740,2005,movie,12000000,USD,132050,132050,0,USD
nm0719637,Jeremy Renner,North Country,actor,tt0395972,2005,movie,35000000,USD,25211175,6873453,18337722,USD
nm0719637,Jeremy Renner,12 and Holding,actor,tt0417385,2005,movie,400000,USD,119195,22731,96464,USD
nm0719637,Jeremy Renner,Lords of Dogtown,actor,tt0355702,2005,movie,25000000,USD,13411957,2138440,11273517,USD
nm0719637,Jeremy Renner,Neo Ned,actor,tt0364556,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Heart Is Deceitful Above All Things,actor,tt0368774,2004,movie,0,NULL,217499,188441,29058,USD
nm0719637,Jeremy Renner,S.W.A.T.,actor,tt0257076,2003,movie,80000000,USD,207725639,90790989,116934650,USD
nm0719637,Jeremy Renner,Dahmer,actor,tt0285728,2002,movie,250000,USD,144008,NA,NA,USD
nm0719637,Jeremy Renner,Monkey Love,actor,tt0272196,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,CSI: Crime Scene Investigation,actor,tt0247082,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Fish in a Barrel,actor,tt0294578,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Angel,actor,tt0162065,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Time of Your Life,actor,tt0178165,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,The Net,actor,tt0163953,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,To Have & to Hold,actor,tt0144071,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Paper Dragons,actor,tt0117288,NA,movie,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Strange Luck,actor,tt0112182,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,Deadly Games,actor,tt0111937,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0719637,Jeremy Renner,National Lampoon's Senior Trip,actor,tt0113936,1995,movie,0,NULL,4686937,NA,NA,USD
nm8531839,NA,En Coloc,actor,tt5931394,NA,tvMiniSeries,NA,NA,NA,NA,NA,NA
