actor_id,actor_name,category,title_id,title,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0000239,Liv Tyler,actress,tt1535970,The Ledge,2011,movie,10000000,USD,1260335,1251119,9216,USD
nm0000239,Liv Tyler,actress,tt1512235,Super,2010,movie,2500000,USD,422618,94902,327716,USD
nm0000239,Liv Tyler,actress,tt0800080,The Incredible Hulk,2008,movie,150000000,USD,264770996,129964083,134806913,USD
nm0000239,Liv Tyler,actress,tt0482606,The Strangers,2008,movie,9000000,USD,82410456,29812846,52597610,USD
nm0000239,Liv Tyler,actress,tt0867591,Smother,2008,movie,8000000,USD,1851790,1851790,0,USD
nm0000239,Liv Tyler,actress,tt0490204,Reign Over Me,2007,movie,20000000,USD,22242388,2580401,19661987,USD
nm0000239,Liv Tyler,actress,tt0385056,Lonesome Jim,2005,movie,500000,USD,182378,28191,154187,USD
nm0000239,Liv Tyler,actress,tt0300051,Jersey Girl,2004,movie,35000000,USD,35492921,10224764,25268157,USD
nm0000239,Liv Tyler,actress,tt0167260,The Lord of the Rings: The Return of the King,2003,movie,94000000,USD,1146436214,768185007,378251207,USD
nm0000239,Liv Tyler,actress,tt0167261,The Lord of the Rings: The Two Towers,2002,movie,94000000,USD,947896241,604943730,342952511,USD
nm0000239,Liv Tyler,actress,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,movie,93000000,USD,898094742,581979322,316115420,USD
nm0000239,Liv Tyler,actress,tt0203755,One Night at McCool's,2001,movie,18000000,USD,13578186,7287513,6290673,USD
nm0000239,Liv Tyler,actress,tt0205271,Dr. T & the Women,2000,movie,23000000,USD,22844291,9731250,13113041,USD
nm0000239,Liv Tyler,actress,tt0119079,Onegin,1999,movie,14000000,USD,206128,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0134033,Plunkett & Macleane,1999,movie,0,NULL,474900,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0126250,Cookie's Fortune,1999,movie,10000000,USD,10920544,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0120591,Armageddon,1998,movie,140000000,USD,553709788,352131606,201578182,USD
nm0000239,Liv Tyler,actress,tt0120399,U Turn,1997,movie,19000000,USD,6682098,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0119381,Inventing the Abbotts,1997,movie,0,NULL,5936344,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0117887,That Thing You Do!,1996,movie,26000000,USD,34585416,8728000,25857416,USD
nm0000239,Liv Tyler,actress,tt0117737,Stealing Beauty,1996,movie,10000000,USD,4762310,40000,4722310,USD
nm0000239,Liv Tyler,actress,tt0112950,Empire Records,1995,movie,0,NULL,273188,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0113280,Heavy,1995,movie,0,NULL,941414,NA,NA,USD
nm0000239,Liv Tyler,actress,tt0111187,Silent Fall,1994,movie,30000000,USD,3180674,NA,NA,USD
nm3635013,NA,actress,tt1514048,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm1924979,NA,actor,tt0339412,Mr. 3000,2004,movie,30000000,USD,21839377,28190,21811187,USD
nm1089991,Tom Hiddleston,actor,tt10168312,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt9140554,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt4154796,Avengers: Endgame,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm1089991,Tom Hiddleston,actor,tt4154756,Avengers: Infinity War,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm1089991,Tom Hiddleston,actor,tt4701724,Early Man,2018,movie,50000000,USD,54622814,46355270,8267544,USD
nm1089991,Tom Hiddleston,actor,tt3501632,Thor: Ragnarok,2017,movie,180000000,USD,853983911,538925622,315058289,USD
nm1089991,Tom Hiddleston,actor,tt3731562,Kong: Skull Island,2017,movie,185000000,USD,566652812,398600000,168052812,USD
nm1089991,Tom Hiddleston,actor,tt1734135,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2554274,Crimson Peak,2015,movie,55000000,USD,74679822,43589502,31090320,USD
nm1089991,Tom Hiddleston,actor,tt0462335,High-Rise,2015,movie,0,NULL,4289074,3942602,346472,USD
nm1089991,Tom Hiddleston,actor,tt1490785,I Saw the Light,2015,movie,13000000,USD,1767963,121175,1646788,USD
nm1089991,Tom Hiddleston,actor,tt2281587,Muppets Most Wanted,2014,movie,50000000,USD,80383113,29200000,51183113,USD
nm1089991,Tom Hiddleston,actor,tt3313066,Coriolanus,2014,movie,0,NULL,323817,323817,0,USD
nm1089991,Tom Hiddleston,actor,tt1981115,Thor: The Dark World,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm1089991,Tom Hiddleston,actor,tt2436452,Exhibition,2013,movie,0,NULL,14378,34,14344,USD
nm1089991,Tom Hiddleston,actor,tt1714915,Only Lovers Left Alive,2013,movie,7000000,USD,7609187,5729653,1879534,USD
nm1089991,Tom Hiddleston,actor,tt0182576,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0437745,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt2262456,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0848228,The Avengers,2012,movie,220000000,USD,1518815515,895457605,623357910,USD
nm1089991,Tom Hiddleston,actor,tt1568911,War Horse,2011,movie,66000000,USD,177584879,97700000,79884879,USD
nm1089991,Tom Hiddleston,actor,tt1700844,The Deep Blue Sea,2011,movie,0,NULL,3143514,2016989,1126525,USD
nm1089991,Tom Hiddleston,actor,tt1605783,Midnight in Paris,2011,movie,17000000,USD,151672318,94855273,56817045,USD
nm1089991,Tom Hiddleston,actor,tt0800369,Thor,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm1089991,Tom Hiddleston,actor,tt1527835,Archipelago,2010,movie,500000,GBP,502187,494396,7791,USD
nm1089991,Tom Hiddleston,actor,tt1178618,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0974077,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt1107850,Unrelated,2007,movie,150000,GBP,158992,154463,4529,USD
nm1089991,Tom Hiddleston,actor,tt0483862,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0096555,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0918370,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,actor,tt0295863,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,actress,tt2701582,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,actress,tt2215842,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,actress,tt0184122,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,actress,tt1107850,Unrelated,2007,movie,150000,GBP,158992,154463,4529,USD
nm0383106,NA,actress,tt0108885,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0159876,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt14412034,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt4136456,The Virtuoso,2021,movie,0,NULL,21356,21356,0,USD
nm0000164,Anthony Hopkins,actor,tt8879940,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt9098562,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt10272386,The Father,2020,movie,0,NULL,24277587,22154816,2122771,USD
nm0000164,Anthony Hopkins,actor,tt8785046,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt8404614,The Two Popes,2019,movie,0,NULL,243711,243711,0,USD
nm0000164,Anthony Hopkins,actor,tt0475784,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt3501632,Thor: Ragnarok,2017,movie,180000000,USD,853983911,538925622,315058289,USD
nm0000164,Anthony Hopkins,actor,tt3371366,Transformers: The Last Knight,2017,movie,217000000,USD,605425157,475256474,130168683,USD
nm0000164,Anthony Hopkins,actor,tt2126235,Collide,2016,movie,21500000,USD,6817535,4537531,2280004,USD
nm0000164,Anthony Hopkins,actor,tt3658772,Misconduct,2016,movie,11000000,USD,2049761,2049761,0,USD
nm0000164,Anthony Hopkins,actor,tt4061010,Blackway,2015,movie,8000000,USD,426491,399412,27079,USD
nm0000164,Anthony Hopkins,actor,tt1291570,Solace,2015,movie,0,NULL,22354572,22354572,0,USD
nm0000164,Anthony Hopkins,actor,tt2917388,Kidnapping Mr. Heineken,2015,movie,0,NULL,3184017,3184017,0,USD
nm0000164,Anthony Hopkins,actor,tt1959490,Noah,2014,movie,125000000,USD,359200044,258000000,101200044,USD
nm0000164,Anthony Hopkins,actor,tt1981115,Thor: The Dark World,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm0000164,Anthony Hopkins,actor,tt1821694,RED 2,2013,movie,84000000,USD,148075565,94813005,53262560,USD
nm0000164,Anthony Hopkins,actor,tt0975645,Hitchcock,2012,movie,15700000,USD,27039669,21030992,6008677,USD
nm0000164,Anthony Hopkins,actor,tt1680045,360,2011,movie,0,NULL,4396975,4296632,100343,USD
nm0000164,Anthony Hopkins,actor,tt0800369,Thor,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm0000164,Anthony Hopkins,actor,tt1161864,The Rite,2011,movie,37000000,USD,96560591,63512958,33047633,USD
nm0000164,Anthony Hopkins,actor,tt1063327,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1182350,You Will Meet a Tall Dark Stranger,2010,movie,22000000,USD,36015260,32767014,3248246,USD
nm0000164,Anthony Hopkins,actor,tt0780653,The Wolfman,2010,movie,150000000,USD,139789765,77810085,61979680,USD
nm0000164,Anthony Hopkins,actor,tt0896923,The City of Your Final Destination,2009,movie,8300000,USD,1448788,955492,493296,USD
nm0000164,Anthony Hopkins,actor,tt1408343,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0442933,Beowulf,2007,movie,150000000,USD,196393745,114113166,82280579,USD
nm0000164,Anthony Hopkins,actor,tt0364151,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0499570,Slipstream,2007,movie,0,NULL,27769,18804,8965,USD
nm0000164,Anthony Hopkins,actor,tt0488120,Fracture,2007,movie,0,NULL,92011561,52996543,39015018,USD
nm0000164,Anthony Hopkins,actor,tt0405676,All the King's Men,2006,movie,55000000,USD,9451623,2230165,7221458,USD
nm0000164,Anthony Hopkins,actor,tt0308055,Bobby,2006,movie,14000000,USD,20718608,9475807,11242801,USD
nm0000164,Anthony Hopkins,actor,tt0412080,The World's Fastest Indian,2005,movie,25000000,USD,18299138,13171014,5128124,USD
nm0000164,Anthony Hopkins,actor,tt0377107,Proof,2005,movie,20000000,USD,14189860,6654529,7535331,USD
nm0000164,Anthony Hopkins,actor,tt0346491,Alexander,2004,movie,155000000,USD,167298192,133001001,34297191,USD
nm0000164,Anthony Hopkins,actor,tt0361185,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0263265,Shortcut to Happiness,2003,movie,35000000,USD,686846,686846,0,USD
nm0000164,Anthony Hopkins,actor,tt0308383,The Human Stain,2003,movie,30000000,USD,22954068,17572160,5381908,USD
nm0000164,Anthony Hopkins,actor,tt0289765,Red Dragon,2002,movie,78000000,USD,209196298,116046400,93149898,USD
nm0000164,Anthony Hopkins,actor,tt0280486,Bad Company,2002,movie,70000000,USD,66200782,36040621,30160161,USD
nm0000164,Anthony Hopkins,actor,tt0252501,Hearts in Atlantis,2001,movie,31000000,USD,30919415,6733634,24185781,USD
nm0000164,Anthony Hopkins,actor,tt0212985,Hannibal,2001,movie,87000000,USD,351692268,186600000,165092268,USD
nm0000164,Anthony Hopkins,actor,tt0170016,How the Grinch Stole Christmas,2000,movie,123000000,USD,345823032,85108027,260715005,USD
nm0000164,Anthony Hopkins,actor,tt0120755,Mission: Impossible II,2000,movie,125000000,USD,546388108,330978219,215409889,USD
nm0000164,Anthony Hopkins,actor,tt0120866,Titus,1999,movie,0,NULL,2259680,252390,2007290,USD
nm0000164,Anthony Hopkins,actor,tt0128278,Instinct,1999,movie,80000000,USD,34105207,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0119643,Meet Joe Black,1998,movie,90000000,USD,142940100,98321000,44619100,USD
nm0000164,Anthony Hopkins,actor,tt0120746,The Mask of Zorro,1998,movie,95000000,USD,250288523,156193000,94095523,USD
nm0000164,Anthony Hopkins,actor,tt0118607,Amistad,1997,movie,36000000,USD,44229441,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0119051,The Edge,1997,movie,30000000,USD,43312294,15438908,27873386,USD
nm0000164,Anthony Hopkins,actor,tt0117791,Surviving Picasso,1996,movie,16000000,USD,2021348,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0115591,August,1996,movie,0,NULL,69081,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0113987,Nixon,1995,movie,44000000,USD,13681765,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0110322,Legends of the Fall,1994,movie,30000000,USD,160638883,94000000,66638883,USD
nm0000164,Anthony Hopkins,actor,tt0111001,The Road to Wellville,1994,movie,25000000,USD,6562513,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0108101,Shadowlands,1993,movie,22000000,USD,25842377,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0297626,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0107943,The Remains of the Day,1993,movie,15000000,USD,23237911,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0267154,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0106185,The Innocent,1993,movie,0,NULL,525955,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0108388,The Trial,1993,movie,0,NULL,119267,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0103939,Chaplin,1992,movie,31000000,USD,9493259,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0103874,Bram Stoker's Dracula,1992,movie,40000000,USD,215862692,133339902,82522790,USD
nm0000164,Anthony Hopkins,actor,tt0104454,Howards End,1992,movie,0,NULL,26341736,214899,26126837,USD
nm0000164,Anthony Hopkins,actor,tt0104299,Freejack,1992,movie,30000000,USD,17129026,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0102969,The Efficiency Expert,1991,movie,0,NULL,179469,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0102926,The Silence of the Lambs,1991,movie,19000000,USD,272742922,142000000,130742922,USD
nm0000164,Anthony Hopkins,actor,tt0099476,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0099409,Desperate Hours,1990,movie,18000000,USD,2742912,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0094871,A Chorus of Disapproval,1989,movie,0,NULL,216373,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt1601983,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0094955,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0090570,84 Charing Cross Road,1987,movie,0,NULL,1083486,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0093103,The Good Father,1985,movie,0,NULL,421201,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0086993,The Bounty,1984,movie,25000000,USD,8613462,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0088186,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0165593,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0080515,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0080678,The Elephant Man,1980,movie,5000000,USD,26023860,12996,26010864,USD
nm0000164,Anthony Hopkins,actor,tt0077889,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0077743,International Velvet,1978,movie,0,NULL,7009238,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0075784,A Bridge Too Far,1977,movie,27000000,USD,50750000,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0075704,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0200358,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0071706,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1245421,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0071554,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0165592,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1454044,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0407366,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0069987,A Doll's House,1973,movie,0,NULL,5304,5304,0,USD
nm0000164,Anthony Hopkins,actor,tt0069654,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0069528,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0374019,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0927036,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0067976,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt1342999,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0066001,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0064400,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0297621,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0063893,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0297530,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0063227,The Lion in Winter,1968,movie,4000000,USD,18177,NA,NA,USD
nm0000164,Anthony Hopkins,actor,tt0061181,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0181240,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,actor,tt0499612,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt7678620,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt10168312,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt4682804,Lucy in the Sky,2019,movie,0,NULL,481707,5974,475733,USD
nm0000204,Natalie Portman,actress,tt4042818,The Death & Life of John F. Donovan,2018,movie,35000000,USD,3326364,3173651,152713,USD
nm0000204,Natalie Portman,actress,tt5960374,Vox Lux,2018,movie,0,NULL,1399272,672153,727119,USD
nm0000204,Natalie Portman,actress,tt2798920,Annihilation,2018,movie,40000000,USD,43070915,10338614,32732301,USD
nm0000204,Natalie Portman,actress,tt9881938,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt3597790,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt2062700,Song to Song,2017,movie,0,NULL,1813453,1369769,443684,USD
nm0000204,Natalie Portman,actress,tt4680196,Planetarium,2016,movie,0,NULL,546584,543322,3262,USD
nm0000204,Natalie Portman,actress,tt1619029,Jackie,2016,movie,9000000,USD,29777777,15817383,13960394,USD
nm0000204,Natalie Portman,actress,tt2140037,Jane Got a Gun,2015,movie,25000000,USD,3067531,1553738,1513793,USD
nm0000204,Natalie Portman,actress,tt1135989,A Tale of Love and Darkness,2015,movie,4000000,USD,724885,152673,572212,USD
nm0000204,Natalie Portman,actress,tt4076926,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt2101383,Knight of Cups,2015,movie,0,NULL,1026288,460282,566006,USD
nm0000204,Natalie Portman,actress,tt1981115,Thor: The Dark World,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm0000204,Natalie Portman,actress,tt0096697,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0800369,Thor,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm0000204,Natalie Portman,actress,tt1240982,Your Highness,2011,movie,49900000,USD,28013733,6417288,21596445,USD
nm0000204,Natalie Portman,actress,tt1411238,No Strings Attached,2011,movie,25000000,USD,149228077,78565857,70662220,USD
nm0000204,Natalie Portman,actress,tt1356864,I'm Still Here,2010,movie,0,NULL,626396,217413,408983,USD
nm0000204,Natalie Portman,actress,tt0947798,Black Swan,2010,movie,13000000,USD,329398046,222443368,106954678,USD
nm0000204,Natalie Portman,actress,tt1403177,Hesher,2010,movie,7000000,USD,449702,66756,382946,USD
nm0000204,Natalie Portman,actress,tt0765010,Brothers,2009,movie,26000000,USD,43474578,14930421,28544157,USD
nm0000204,Natalie Portman,actress,tt1032825,The Other Woman,2009,movie,0,NULL,1451343,1425920,25423,USD
nm0000204,Natalie Portman,actress,tt0808399,"New York, I Love You",2008,movie,14700000,USD,14603177,13015162,1588015,USD
nm0000204,Natalie Portman,actress,tt0467200,The Other Boleyn Girl,2008,movie,35000000,USD,78201830,51386873,26814957,USD
nm0000204,Natalie Portman,actress,tt0457419,Mr. Magorium's Wonder Emporium,2007,movie,65000000,USD,69474661,37413106,32061555,USD
nm0000204,Natalie Portman,actress,tt0838221,The Darjeeling Limited,2007,movie,16000000,USD,35310019,23407304,11902715,USD
nm0000204,Natalie Portman,actress,tt0765120,My Blueberry Nights,2007,movie,10000000,USD,22007671,21140396,867275,USD
nm0000204,Natalie Portman,actress,tt0455957,Goya's Ghosts,2006,movie,50000000,USD,9448082,8447456,1000626,USD
nm0000204,Natalie Portman,actress,tt0401711,"Paris, je t'aime",2006,movie,13000000,USD,17471727,12572449,4899278,USD
nm0000204,Natalie Portman,actress,tt0434409,V for Vendetta,2005,movie,54000000,USD,132511035,62000000,70511035,USD
nm0000204,Natalie Portman,actress,tt0441761,Free Zone,2005,movie,1234567,USD,427083,394702,32381,USD
nm0000204,Natalie Portman,actress,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,movie,113000000,USD,868390560,488119983,380270577,USD
nm0000204,Natalie Portman,actress,tt0446683,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0063951,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0376541,Closer,2004,movie,27000000,USD,115505027,81517270,33987757,USD
nm0000204,Natalie Portman,actress,tt0333766,Garden State,2004,movie,2500000,USD,35825316,9043000,26782316,USD
nm0000204,Natalie Portman,actress,tt0159365,Cold Mountain,2003,movie,79000000,USD,173013509,77377000,95636509,USD
nm0000204,Natalie Portman,actress,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,movie,115000000,USD,653779970,343103230,310676740,USD
nm0000204,Natalie Portman,actress,tt0196229,Zoolander,2001,movie,28000000,USD,60780981,15608731,45172250,USD
nm0000204,Natalie Portman,actress,tt0198021,Where the Heart Is,2000,movie,15000000,USD,40863718,7090880,33772838,USD
nm0000204,Natalie Portman,actress,tt0149691,Anywhere But Here,1999,movie,23000000,USD,23631929,4961528,18670401,USD
nm0000204,Natalie Portman,actress,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,movie,115000000,USD,1027082707,552538030,474544677,USD
nm0000204,Natalie Portman,actress,tt0116996,Mars Attacks!,1996,movie,70000000,USD,101381197,63600000,37781197,USD
nm0000204,Natalie Portman,actress,tt0116242,Everyone Says I Love You,1996,movie,20000000,USD,9759200,NA,NA,USD
nm0000204,Natalie Portman,actress,tt0115639,Beautiful Girls,1996,movie,0,NULL,10597759,NA,NA,USD
nm0000204,Natalie Portman,actress,tt0113277,Heat,1995,movie,60000000,USD,187436818,120000000,67436818,USD
nm0000204,Natalie Portman,actress,tt0110413,Léon: The Professional,1994,movie,115000000,FRF,19552639,51401,19501238,USD
nm0915989,Hugo Weaving,actor,tt10295314,Expired,2022,movie,0,NULL,26917,26917,0,USD
nm0915989,Hugo Weaving,actor,tt10971064,NA,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt10644372,Lone Wolf,2021,movie,2000000,AUD,3207,3207,0,USD
nm0915989,Hugo Weaving,actor,tt8846706,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt8689644,Hearts and Bones,2019,movie,0,NULL,94957,94957,0,USD
nm0915989,Hugo Weaving,actor,tt1571234,Mortal Engines,2018,movie,100000000,USD,83869818,67918778,15951040,USD
nm0915989,Hugo Weaving,actor,tt3208026,Black '47,2018,movie,0,NULL,2073063,2015543,57520,USD
nm0915989,Hugo Weaving,actor,tt5091014,Jasper Jones,2017,movie,0,NULL,11951,11951,0,USD
nm0915989,Hugo Weaving,actor,tt2119532,Hacksaw Ridge,2016,movie,40000000,USD,180563636,113354021,67209615,USD
nm0915989,Hugo Weaving,actor,tt2910904,The Dressmaker,2015,movie,17000000,AUD,25003426,22981311,2022115,USD
nm0915989,Hugo Weaving,actor,tt2325977,Strangerland,2015,movie,10000000,USD,111107,93635,17472,USD
nm0915989,Hugo Weaving,actor,tt2310332,The Hobbit: The Battle of the Five Armies,2014,movie,250000000,USD,962201338,707063077,255138261,USD
nm0915989,Hugo Weaving,actor,tt2310792,Healing,2014,movie,0,NULL,282258,282258,0,USD
nm0915989,Hugo Weaving,actor,tt2130270,NA,NA,movie,NA,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2322641,The Turning,2013,movie,0,NULL,1110918,1110918,0,USD
nm0915989,Hugo Weaving,actor,tt2236054,Mystery Road,2013,movie,3000000,AUD,280702,280702,0,USD
nm0915989,Hugo Weaving,actor,tt0903624,The Hobbit: An Unexpected Journey,2012,movie,180000000,USD,1017030651,714000000,303030651,USD
nm0915989,Hugo Weaving,actor,tt1371111,Cloud Atlas,2012,movie,102000000,USD,130516424,103408152,27108272,USD
nm0915989,Hugo Weaving,actor,tt1402488,Happy Feet Two,2011,movie,135000000,USD,159197038,95190572,64006466,USD
nm0915989,Hugo Weaving,actor,tt0458339,Captain America: The First Avenger,2011,movie,140000000,USD,370569774,193915269,176654505,USD
nm0915989,Hugo Weaving,actor,tt1399103,Transformers: Dark of the Moon,2011,movie,195000000,USD,1123794079,771403536,352390543,USD
nm0915989,Hugo Weaving,actor,tt0899154,NA,NA,movie,NA,NA,NA,NA,NA,NA
