actor_id,actor_name,title,category,title_id,year,type,budget,budget_currency,World-wide,International,Domestic,boxoffice_currency
nm0000239,Liv Tyler,Ad Astra,actress,tt2935510,2019,movie,90000000,USD,127461872,77273502,50188370,USD
nm0000239,Liv Tyler,Harlots,actress,tt5761478,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,Wildling,actress,tt5085924,2018,movie,0,NULL,504718,504718,0,USD
nm0000239,Liv Tyler,The Leftovers,actress,tt2699128,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,Space Station 76,actress,tt2369317,NA,movie,NA,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,Jamie Marks Is Dead,actress,tt2381046,NA,movie,NA,NA,NA,NA,NA,NA
nm0000239,Liv Tyler,Robot & Frank,actress,tt1990314,2012,movie,2500000,USD,4806423,1481385,3325038,USD
nm0000239,Liv Tyler,The Ledge,actress,tt1535970,2011,movie,10000000,USD,1260335,1251119,9216,USD
nm0000239,Liv Tyler,Super,actress,tt1512235,2010,movie,2500000,USD,422618,94902,327716,USD
nm0000239,Liv Tyler,The Incredible Hulk,actress,tt0800080,2008,movie,150000000,USD,264770996,129964083,134806913,USD
nm0000239,Liv Tyler,The Strangers,actress,tt0482606,2008,movie,9000000,USD,82410456,29812846,52597610,USD
nm0000239,Liv Tyler,Smother,actress,tt0867591,2008,movie,8000000,USD,1851790,1851790,0,USD
nm0000239,Liv Tyler,Reign Over Me,actress,tt0490204,2007,movie,20000000,USD,22242388,2580401,19661987,USD
nm0000239,Liv Tyler,Lonesome Jim,actress,tt0385056,2005,movie,500000,USD,182378,28191,154187,USD
nm0000239,Liv Tyler,Jersey Girl,actress,tt0300051,2004,movie,35000000,USD,35492921,10224764,25268157,USD
nm0000239,Liv Tyler,The Lord of the Rings: The Return of the King,actress,tt0167260,2003,movie,94000000,USD,1146436214,768185007,378251207,USD
nm0000239,Liv Tyler,The Lord of the Rings: The Two Towers,actress,tt0167261,2002,movie,94000000,USD,947896241,604943730,342952511,USD
nm0000239,Liv Tyler,The Lord of the Rings: The Fellowship of the Ring,actress,tt0120737,2001,movie,93000000,USD,898094742,581979322,316115420,USD
nm0000239,Liv Tyler,One Night at McCool's,actress,tt0203755,2001,movie,18000000,USD,13578186,7287513,6290673,USD
nm0000239,Liv Tyler,Dr. T & the Women,actress,tt0205271,2000,movie,23000000,USD,22844291,9731250,13113041,USD
nm0000239,Liv Tyler,Onegin,actress,tt0119079,1999,movie,14000000,USD,206128,NA,NA,USD
nm0000239,Liv Tyler,Plunkett & Macleane,actress,tt0134033,1999,movie,0,NULL,474900,NA,NA,USD
nm0000239,Liv Tyler,Cookie's Fortune,actress,tt0126250,1999,movie,10000000,USD,10920544,NA,NA,USD
nm0000239,Liv Tyler,Armageddon,actress,tt0120591,1998,movie,140000000,USD,553709788,352131606,201578182,USD
nm0000239,Liv Tyler,U Turn,actress,tt0120399,1997,movie,19000000,USD,6682098,NA,NA,USD
nm0000239,Liv Tyler,Inventing the Abbotts,actress,tt0119381,1997,movie,0,NULL,5936344,NA,NA,USD
nm0000239,Liv Tyler,That Thing You Do!,actress,tt0117887,1996,movie,26000000,USD,34585416,8728000,25857416,USD
nm0000239,Liv Tyler,Stealing Beauty,actress,tt0117737,1996,movie,10000000,USD,4762310,40000,4722310,USD
nm0000239,Liv Tyler,Empire Records,actress,tt0112950,1995,movie,0,NULL,273188,NA,NA,USD
nm0000239,Liv Tyler,Heavy,actress,tt0113280,1995,movie,0,NULL,941414,NA,NA,USD
nm0000239,Liv Tyler,Silent Fall,actress,tt0111187,1994,movie,30000000,USD,3180674,NA,NA,USD
nm3635013,NA,Loving the Bad Man,actress,tt1514048,NA,movie,NA,NA,NA,NA,NA,NA
nm1924979,NA,Mr. 3000,actor,tt0339412,2004,movie,30000000,USD,21839377,28190,21811187,USD
nm1089991,Tom Hiddleston,What If...?,actor,tt10168312,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Loki,actor,tt9140554,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Avengers: Endgame,actor,tt4154796,2019,movie,356000000,USD,2797501328,1939128328,858373000,USD
nm1089991,Tom Hiddleston,Avengers: Infinity War,actor,tt4154756,2018,movie,321000000,USD,2048359754,1369544272,678815482,USD
nm1089991,Tom Hiddleston,Early Man,actor,tt4701724,2018,movie,50000000,USD,54622814,46355270,8267544,USD
nm1089991,Tom Hiddleston,Thor: Ragnarok,actor,tt3501632,2017,movie,180000000,USD,853983911,538925622,315058289,USD
nm1089991,Tom Hiddleston,Kong: Skull Island,actor,tt3731562,2017,movie,185000000,USD,566652812,398600000,168052812,USD
nm1089991,Tom Hiddleston,Trollhunters: Tales of Arcadia,actor,tt1734135,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Crimson Peak,actor,tt2554274,2015,movie,55000000,USD,74679822,43589502,31090320,USD
nm1089991,Tom Hiddleston,High-Rise,actor,tt0462335,2015,movie,0,NULL,4289074,3942602,346472,USD
nm1089991,Tom Hiddleston,I Saw the Light,actor,tt1490785,2015,movie,13000000,USD,1767963,121175,1646788,USD
nm1089991,Tom Hiddleston,Muppets Most Wanted,actor,tt2281587,2014,movie,50000000,USD,80383113,29200000,51183113,USD
nm1089991,Tom Hiddleston,Coriolanus,actor,tt3313066,2014,movie,0,NULL,323817,323817,0,USD
nm1089991,Tom Hiddleston,Thor: The Dark World,actor,tt1981115,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm1089991,Tom Hiddleston,Exhibition,actor,tt2436452,2013,movie,0,NULL,14378,34,14344,USD
nm1089991,Tom Hiddleston,Only Lovers Left Alive,actor,tt1714915,2013,movie,7000000,USD,7609187,5729653,1879534,USD
nm1089991,Tom Hiddleston,Family Guy,actor,tt0182576,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Robot Chicken,actor,tt0437745,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,The Hollow Crown,actor,tt2262456,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,The Avengers,actor,tt0848228,2012,movie,220000000,USD,1518815515,895457605,623357910,USD
nm1089991,Tom Hiddleston,War Horse,actor,tt1568911,2011,movie,66000000,USD,177584879,97700000,79884879,USD
nm1089991,Tom Hiddleston,The Deep Blue Sea,actor,tt1700844,2011,movie,0,NULL,3143514,2016989,1126525,USD
nm1089991,Tom Hiddleston,Midnight in Paris,actor,tt1605783,2011,movie,17000000,USD,151672318,94855273,56817045,USD
nm1089991,Tom Hiddleston,Thor,actor,tt0800369,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm1089991,Tom Hiddleston,Archipelago,actor,tt1527835,2010,movie,500000,GBP,502187,494396,7791,USD
nm1089991,Tom Hiddleston,Wallander,actor,tt1178618,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Cranford,actor,tt0974077,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Unrelated,actor,tt1107850,2007,movie,150000,GBP,158992,154463,4529,USD
nm1089991,Tom Hiddleston,Suburban Shootout,actor,tt0483862,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Casualty,actor,tt0096555,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Victoria Cross Heroes,actor,tt0918370,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm1089991,Tom Hiddleston,Armadillo,actor,tt0295863,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,Endeavour,actress,tt2701582,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,Father Brown,actress,tt2215842,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,Holby City,actress,tt0184122,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm2820461,NA,Unrelated,actress,tt1107850,2007,movie,150000,GBP,158992,154463,4529,USD
nm0383106,NA,Ocean Girl,actress,tt0108885,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Great Performances,actor,tt0159876,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Where Are You,actor,tt14412034,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Virtuoso,actor,tt4136456,2021,movie,0,NULL,21356,21356,0,USD
nm0000164,Anthony Hopkins,Mythic Quest,actor,tt8879940,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Elyse,actor,tt9098562,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Father,actor,tt10272386,2020,movie,0,NULL,24277587,22154816,2122771,USD
nm0000164,Anthony Hopkins,Now Is Everything,actor,tt8785046,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Two Popes,actor,tt8404614,2019,movie,0,NULL,243711,243711,0,USD
nm0000164,Anthony Hopkins,Westworld,actor,tt0475784,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Thor: Ragnarok,actor,tt3501632,2017,movie,180000000,USD,853983911,538925622,315058289,USD
nm0000164,Anthony Hopkins,Transformers: The Last Knight,actor,tt3371366,2017,movie,217000000,USD,605425157,475256474,130168683,USD
nm0000164,Anthony Hopkins,Collide,actor,tt2126235,2016,movie,21500000,USD,6817535,4537531,2280004,USD
nm0000164,Anthony Hopkins,Misconduct,actor,tt3658772,2016,movie,11000000,USD,2049761,2049761,0,USD
nm0000164,Anthony Hopkins,Blackway,actor,tt4061010,2015,movie,8000000,USD,426491,399412,27079,USD
nm0000164,Anthony Hopkins,Solace,actor,tt1291570,2015,movie,0,NULL,22354572,22354572,0,USD
nm0000164,Anthony Hopkins,Kidnapping Mr. Heineken,actor,tt2917388,2015,movie,0,NULL,3184017,3184017,0,USD
nm0000164,Anthony Hopkins,Noah,actor,tt1959490,2014,movie,125000000,USD,359200044,258000000,101200044,USD
nm0000164,Anthony Hopkins,Thor: The Dark World,actor,tt1981115,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm0000164,Anthony Hopkins,RED 2,actor,tt1821694,2013,movie,84000000,USD,148075565,94813005,53262560,USD
nm0000164,Anthony Hopkins,Hitchcock,actor,tt0975645,2012,movie,15700000,USD,27039669,21030992,6008677,USD
nm0000164,Anthony Hopkins,360,actor,tt1680045,2011,movie,0,NULL,4396975,4296632,100343,USD
nm0000164,Anthony Hopkins,Thor,actor,tt0800369,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm0000164,Anthony Hopkins,The Rite,actor,tt1161864,2011,movie,37000000,USD,96560591,63512958,33047633,USD
nm0000164,Anthony Hopkins,Bare Knuckles,actor,tt1063327,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,You Will Meet a Tall Dark Stranger,actor,tt1182350,2010,movie,22000000,USD,36015260,32767014,3248246,USD
nm0000164,Anthony Hopkins,The Wolfman,actor,tt0780653,2010,movie,150000000,USD,139789765,77810085,61979680,USD
nm0000164,Anthony Hopkins,The City of Your Final Destination,actor,tt0896923,2009,movie,8300000,USD,1448788,955492,493296,USD
nm0000164,Anthony Hopkins,Where I Stand: The Hank Greenspun Story,actor,tt1408343,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Beowulf,actor,tt0442933,2007,movie,150000000,USD,196393745,114113166,82280579,USD
nm0000164,Anthony Hopkins,American Masters,actor,tt0364151,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Slipstream,actor,tt0499570,2007,movie,0,NULL,27769,18804,8965,USD
nm0000164,Anthony Hopkins,Fracture,actor,tt0488120,2007,movie,0,NULL,92011561,52996543,39015018,USD
nm0000164,Anthony Hopkins,All the King's Men,actor,tt0405676,2006,movie,55000000,USD,9451623,2230165,7221458,USD
nm0000164,Anthony Hopkins,Bobby,actor,tt0308055,2006,movie,14000000,USD,20718608,9475807,11242801,USD
nm0000164,Anthony Hopkins,The World's Fastest Indian,actor,tt0412080,2005,movie,25000000,USD,18299138,13171014,5128124,USD
nm0000164,Anthony Hopkins,Proof,actor,tt0377107,2005,movie,20000000,USD,14189860,6654529,7535331,USD
nm0000164,Anthony Hopkins,Alexander,actor,tt0346491,2004,movie,155000000,USD,167298192,133001001,34297191,USD
nm0000164,Anthony Hopkins,Freedom: A History of US,actor,tt0361185,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Shortcut to Happiness,actor,tt0263265,2003,movie,35000000,USD,686846,686846,0,USD
nm0000164,Anthony Hopkins,The Human Stain,actor,tt0308383,2003,movie,30000000,USD,22954068,17572160,5381908,USD
nm0000164,Anthony Hopkins,Red Dragon,actor,tt0289765,2002,movie,78000000,USD,209196298,116046400,93149898,USD
nm0000164,Anthony Hopkins,Bad Company,actor,tt0280486,2002,movie,70000000,USD,66200782,36040621,30160161,USD
nm0000164,Anthony Hopkins,Hearts in Atlantis,actor,tt0252501,2001,movie,31000000,USD,30919415,6733634,24185781,USD
nm0000164,Anthony Hopkins,Hannibal,actor,tt0212985,2001,movie,87000000,USD,351692268,186600000,165092268,USD
nm0000164,Anthony Hopkins,How the Grinch Stole Christmas,actor,tt0170016,2000,movie,123000000,USD,345823032,85108027,260715005,USD
nm0000164,Anthony Hopkins,Mission: Impossible II,actor,tt0120755,2000,movie,125000000,USD,546388108,330978219,215409889,USD
nm0000164,Anthony Hopkins,Titus,actor,tt0120866,1999,movie,0,NULL,2259680,252390,2007290,USD
nm0000164,Anthony Hopkins,Instinct,actor,tt0128278,1999,movie,80000000,USD,34105207,NA,NA,USD
nm0000164,Anthony Hopkins,Meet Joe Black,actor,tt0119643,1998,movie,90000000,USD,142940100,98321000,44619100,USD
nm0000164,Anthony Hopkins,The Mask of Zorro,actor,tt0120746,1998,movie,95000000,USD,250288523,156193000,94095523,USD
nm0000164,Anthony Hopkins,Amistad,actor,tt0118607,1997,movie,36000000,USD,44229441,NA,NA,USD
nm0000164,Anthony Hopkins,The Edge,actor,tt0119051,1997,movie,30000000,USD,43312294,15438908,27873386,USD
nm0000164,Anthony Hopkins,Surviving Picasso,actor,tt0117791,1996,movie,16000000,USD,2021348,NA,NA,USD
nm0000164,Anthony Hopkins,August,actor,tt0115591,1996,movie,0,NULL,69081,NA,NA,USD
nm0000164,Anthony Hopkins,Nixon,actor,tt0113987,1995,movie,44000000,USD,13681765,NA,NA,USD
nm0000164,Anthony Hopkins,Legends of the Fall,actor,tt0110322,1994,movie,30000000,USD,160638883,94000000,66638883,USD
nm0000164,Anthony Hopkins,The Road to Wellville,actor,tt0111001,1994,movie,25000000,USD,6562513,NA,NA,USD
nm0000164,Anthony Hopkins,Shadowlands,actor,tt0108101,1993,movie,22000000,USD,25842377,NA,NA,USD
nm0000164,Anthony Hopkins,Screen Two,actor,tt0297626,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Remains of the Day,actor,tt0107943,1993,movie,15000000,USD,23237911,NA,NA,USD
nm0000164,Anthony Hopkins,Bookmark,actor,tt0267154,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Innocent,actor,tt0106185,1993,movie,0,NULL,525955,NA,NA,USD
nm0000164,Anthony Hopkins,The Trial,actor,tt0108388,1993,movie,0,NULL,119267,NA,NA,USD
nm0000164,Anthony Hopkins,Chaplin,actor,tt0103939,1992,movie,31000000,USD,9493259,NA,NA,USD
nm0000164,Anthony Hopkins,Bram Stoker's Dracula,actor,tt0103874,1992,movie,40000000,USD,215862692,133339902,82522790,USD
nm0000164,Anthony Hopkins,Howards End,actor,tt0104454,1992,movie,0,NULL,26341736,214899,26126837,USD
nm0000164,Anthony Hopkins,Freejack,actor,tt0104299,1992,movie,30000000,USD,17129026,NA,NA,USD
nm0000164,Anthony Hopkins,The Efficiency Expert,actor,tt0102969,1991,movie,0,NULL,179469,NA,NA,USD
nm0000164,Anthony Hopkins,The Silence of the Lambs,actor,tt0102926,1991,movie,19000000,USD,272742922,142000000,130742922,USD
nm0000164,Anthony Hopkins,Dylan Thomas: Return Journey,actor,tt0099476,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Desperate Hours,actor,tt0099409,1990,movie,18000000,USD,2742912,NA,NA,USD
nm0000164,Anthony Hopkins,A Chorus of Disapproval,actor,tt0094871,1989,movie,0,NULL,216373,NA,NA,USD
nm0000164,Anthony Hopkins,The Play on One,actor,tt1601983,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Dawning,actor,tt0094955,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,84 Charing Cross Road,actor,tt0090570,1987,movie,0,NULL,1083486,NA,NA,USD
nm0000164,Anthony Hopkins,The Good Father,actor,tt0093103,1985,movie,0,NULL,421201,NA,NA,USD
nm0000164,Anthony Hopkins,The Bounty,actor,tt0086993,1984,movie,25000000,USD,8613462,NA,NA,USD
nm0000164,Anthony Hopkins,Strangers and Brothers,actor,tt0088186,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,BBC Play of the Month,actor,tt0165593,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,A Change of Seasons,actor,tt0080515,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Elephant Man,actor,tt0080678,1980,movie,5000000,USD,26023860,12996,26010864,USD
nm0000164,Anthony Hopkins,Magic,actor,tt0077889,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,International Velvet,actor,tt0077743,1978,movie,0,NULL,7009238,NA,NA,USD
nm0000164,Anthony Hopkins,A Bridge Too Far,actor,tt0075784,1977,movie,27000000,USD,50750000,NA,NA,USD
nm0000164,Anthony Hopkins,Audrey Rose,actor,tt0075704,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Omnibus,actor,tt0200358,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Juggernaut,actor,tt0071706,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,ITV Sunday Night Drama,actor,tt1245421,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Girl from Petrovka,actor,tt0071554,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Play for Today,actor,tt0165592,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Childhood,actor,tt1454044,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Black and Blue,actor,tt0407366,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,A Doll's House,actor,tt0069987,1973,movie,0,NULL,5304,5304,0,USD
nm0000164,Anthony Hopkins,War & Peace,actor,tt0069654,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Young Winston,actor,tt0069528,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Man Outside,actor,tt0374019,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Ten Commandments,actor,tt0927036,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,When Eight Bells Toll,actor,tt0067976,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Biography,actor,tt1342999,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Looking Glass War,actor,tt0066001,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Hamlet,actor,tt0064400,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,ITV Saturday Night Theatre,actor,tt0297621,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,Department S,actor,tt0063893,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Company of Five,actor,tt0297530,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Lion in Winter,actor,tt0063227,1968,movie,4000000,USD,18177,NA,NA,USD
nm0000164,Anthony Hopkins,The White Bus,actor,tt0061181,NA,movie,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,The Man in Room 17,actor,tt0181240,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000164,Anthony Hopkins,A Matter of Degree,actor,tt0499612,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Bluey,actress,tt7678620,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,What If...?,actress,tt10168312,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Lucy in the Sky,actress,tt4682804,2019,movie,0,NULL,481707,5974,475733,USD
nm0000204,Natalie Portman,The Death & Life of John F. Donovan,actress,tt4042818,2018,movie,35000000,USD,3326364,3173651,152713,USD
nm0000204,Natalie Portman,Vox Lux,actress,tt5960374,2018,movie,0,NULL,1399272,672153,727119,USD
nm0000204,Natalie Portman,Annihilation,actress,tt2798920,2018,movie,40000000,USD,43070915,10338614,32732301,USD
nm0000204,Natalie Portman,Saturday Night Live: Cut for Time,actress,tt9881938,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Angie Tribeca,actress,tt3597790,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Song to Song,actress,tt2062700,2017,movie,0,NULL,1813453,1369769,443684,USD
nm0000204,Natalie Portman,Planetarium,actress,tt4680196,2016,movie,0,NULL,546584,543322,3262,USD
nm0000204,Natalie Portman,Jackie,actress,tt1619029,2016,movie,9000000,USD,29777777,15817383,13960394,USD
nm0000204,Natalie Portman,Jane Got a Gun,actress,tt2140037,2015,movie,25000000,USD,3067531,1553738,1513793,USD
nm0000204,Natalie Portman,A Tale of Love and Darkness,actress,tt1135989,2015,movie,4000000,USD,724885,152673,572212,USD
nm0000204,Natalie Portman,The Heyday of the Insensitive Bastards,actress,tt4076926,NA,movie,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Knight of Cups,actress,tt2101383,2015,movie,0,NULL,1026288,460282,566006,USD
nm0000204,Natalie Portman,Thor: The Dark World,actress,tt1981115,2013,movie,170000000,USD,644783140,438421000,206362140,USD
nm0000204,Natalie Portman,The Simpsons,actress,tt0096697,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Thor,actress,tt0800369,2011,movie,150000000,USD,449326618,268295994,181030624,USD
nm0000204,Natalie Portman,Your Highness,actress,tt1240982,2011,movie,49900000,USD,28013733,6417288,21596445,USD
nm0000204,Natalie Portman,No Strings Attached,actress,tt1411238,2011,movie,25000000,USD,149228077,78565857,70662220,USD
nm0000204,Natalie Portman,I'm Still Here,actress,tt1356864,2010,movie,0,NULL,626396,217413,408983,USD
nm0000204,Natalie Portman,Black Swan,actress,tt0947798,2010,movie,13000000,USD,329398046,222443368,106954678,USD
nm0000204,Natalie Portman,Hesher,actress,tt1403177,2010,movie,7000000,USD,449702,66756,382946,USD
nm0000204,Natalie Portman,Brothers,actress,tt0765010,2009,movie,26000000,USD,43474578,14930421,28544157,USD
nm0000204,Natalie Portman,The Other Woman,actress,tt1032825,2009,movie,0,NULL,1451343,1425920,25423,USD
nm0000204,Natalie Portman,"New York, I Love You",actress,tt0808399,2008,movie,14700000,USD,14603177,13015162,1588015,USD
nm0000204,Natalie Portman,The Other Boleyn Girl,actress,tt0467200,2008,movie,35000000,USD,78201830,51386873,26814957,USD
nm0000204,Natalie Portman,Mr. Magorium's Wonder Emporium,actress,tt0457419,2007,movie,65000000,USD,69474661,37413106,32061555,USD
nm0000204,Natalie Portman,The Darjeeling Limited,actress,tt0838221,2007,movie,16000000,USD,35310019,23407304,11902715,USD
nm0000204,Natalie Portman,My Blueberry Nights,actress,tt0765120,2007,movie,10000000,USD,22007671,21140396,867275,USD
nm0000204,Natalie Portman,Goya's Ghosts,actress,tt0455957,2006,movie,50000000,USD,9448082,8447456,1000626,USD
nm0000204,Natalie Portman,"Paris, je t'aime",actress,tt0401711,2006,movie,13000000,USD,17471727,12572449,4899278,USD
nm0000204,Natalie Portman,V for Vendetta,actress,tt0434409,2005,movie,54000000,USD,132511035,62000000,70511035,USD
nm0000204,Natalie Portman,Free Zone,actress,tt0441761,2005,movie,1234567,USD,427083,394702,32381,USD
nm0000204,Natalie Portman,Star Wars: Episode III - Revenge of the Sith,actress,tt0121766,2005,movie,113000000,USD,868390560,488119983,380270577,USD
nm0000204,Natalie Portman,Domino One,actress,tt0446683,NA,movie,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Sesame Street,actress,tt0063951,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,Closer,actress,tt0376541,2004,movie,27000000,USD,115505027,81517270,33987757,USD
nm0000204,Natalie Portman,Garden State,actress,tt0333766,2004,movie,2500000,USD,35825316,9043000,26782316,USD
nm0000204,Natalie Portman,Cold Mountain,actress,tt0159365,2003,movie,79000000,USD,173013509,77377000,95636509,USD
nm0000204,Natalie Portman,Star Wars: Episode II - Attack of the Clones,actress,tt0121765,2002,movie,115000000,USD,653779970,343103230,310676740,USD
nm0000204,Natalie Portman,Zoolander,actress,tt0196229,2001,movie,28000000,USD,60780981,15608731,45172250,USD
nm0000204,Natalie Portman,Where the Heart Is,actress,tt0198021,2000,movie,15000000,USD,40863718,7090880,33772838,USD
nm0000204,Natalie Portman,Anywhere But Here,actress,tt0149691,1999,movie,23000000,USD,23631929,4961528,18670401,USD
nm0000204,Natalie Portman,Star Wars: Episode I - The Phantom Menace,actress,tt0120915,1999,movie,115000000,USD,1027082707,552538030,474544677,USD
nm0000204,Natalie Portman,Mars Attacks!,actress,tt0116996,1996,movie,70000000,USD,101381197,63600000,37781197,USD
nm0000204,Natalie Portman,Everyone Says I Love You,actress,tt0116242,1996,movie,20000000,USD,9759200,NA,NA,USD
nm0000204,Natalie Portman,Beautiful Girls,actress,tt0115639,1996,movie,0,NULL,10597759,NA,NA,USD
nm0000204,Natalie Portman,Heat,actress,tt0113277,1995,movie,60000000,USD,187436818,120000000,67436818,USD
nm0000204,Natalie Portman,Léon: The Professional,actress,tt0110413,1994,movie,115000000,FRF,19552639,51401,19501238,USD
nm0915989,Hugo Weaving,Expired,actor,tt10295314,2022,movie,0,NULL,26917,26917,0,USD
nm0915989,Hugo Weaving,Mr. Corman,actor,tt10971064,NA,tvSeries,NA,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,Lone Wolf,actor,tt10644372,2021,movie,2000000,AUD,3207,3207,0,USD
nm0915989,Hugo Weaving,Measure for Measure,actor,tt8846706,NA,movie,NA,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,Hearts and Bones,actor,tt8689644,2019,movie,0,NULL,94957,94957,0,USD
nm0915989,Hugo Weaving,Mortal Engines,actor,tt1571234,2018,movie,100000000,USD,83869818,67918778,15951040,USD
nm0915989,Hugo Weaving,Black '47,actor,tt3208026,2018,movie,0,NULL,2073063,2015543,57520,USD
nm0915989,Hugo Weaving,Jasper Jones,actor,tt5091014,2017,movie,0,NULL,11951,11951,0,USD
nm0915989,Hugo Weaving,Hacksaw Ridge,actor,tt2119532,2016,movie,40000000,USD,180563636,113354021,67209615,USD
