actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World-wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year
nm0000204,Natalie Portman,actress,tt0947798,Black Swan,2010,2010-12-17,movie,USD,13000000,13000000,USD,329398046,222443368,106954678,0,Oscar,Best Performance by an Actress in a Leading Role,"Academy Awards, USA",Winner,2011
nm0000204,Natalie Portman,actress,tt1403177,Hesher,2010,2010-01-22,movie,USD,7000000,7000000,USD,449702,66756,382946,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0765010,Brothers,2009,2009-12-04,movie,USD,26000000,26000000,USD,43474578,14930421,28544157,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt1032825,The Other Woman,2009,2011-01-01,movie,NA,NA,NA,USD,1451343,1425920,25423,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0808399,"New York, I Love You",2008,2009-10-16,movie,USD,14700000,14700000,USD,14603177,13015162,1588015,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0467200,The Other Boleyn Girl,2008,2008-02-29,movie,USD,35000000,35000000,USD,78201830,51386873,26814957,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0457419,Mr. Magorium's Wonder Emporium,2007,2007-11-16,movie,USD,65000000,65000000,USD,69474661,37413106,32061555,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0838221,The Darjeeling Limited,2007,2007-10-26,movie,USD,16000000,16000000,USD,35310019,23407304,11902715,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0765120,My Blueberry Nights,2007,2008-04-04,movie,USD,10000000,10000000,USD,22007671,21140396,867275,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0455957,Goya's Ghosts,2006,2007-06-09,movie,USD,50000000,50000000,USD,9448082,8447456,1000626,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0401711,"Paris, je t'aime",2006,2007-06-15,movie,USD,13000000,13000000,USD,17471727,12572449,4899278,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0434409,V for Vendetta,2005,2006-03-17,movie,USD,54000000,54000000,USD,132511035,62000000,70511035,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0441761,Free Zone,2005,2006-04-07,movie,USD,1234567,1234567,USD,427083,394702,32381,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0121766,Star Wars: Episode III - Revenge of the Sith,2005,2005-05-19,movie,USD,113000000,113000000,USD,868390560,488119983,380270577,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0446683,Domino One,NA,2005-03-11,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0063951,Sesame Street,NA,1969-07-21,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0376541,Closer,2004,2004-12-03,movie,USD,27000000,27000000,USD,115505027,81517270,33987757,0,Oscar,Best Performance by an Actress in a Supporting Role,"Academy Awards, USA",Nominated,2005
nm0000204,Natalie Portman,actress,tt0333766,Garden State,2004,2004-08-20,movie,USD,2500000,2500000,USD,35825316,9043000,26782316,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0159365,Cold Mountain,2003,2003-12-25,movie,USD,79000000,79000000,USD,173013509,77377000,95636509,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0121765,Star Wars: Episode II - Attack of the Clones,2002,2002-05-16,movie,USD,115000000,115000000,USD,653779970,343103230,310676740,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0196229,Zoolander,2001,2001-09-28,movie,USD,28000000,28000000,USD,60780981,15608731,45172250,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0198021,Where the Heart Is,2000,2000-04-28,movie,USD,15000000,15000000,USD,40863718,7090880,33772838,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0149691,Anywhere But Here,1999,1999-11-12,movie,USD,23000000,23000000,USD,23631929,4961528,18670401,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,1999-05-19,movie,USD,115000000,115000000,USD,1027082707,552538030,474544677,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0116996,Mars Attacks!,1996,1996-12-13,movie,USD,70000000,70000000,USD,101381197,63600000,37781197,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0116242,Everyone Says I Love You,1996,1997-01-17,movie,USD,20000000,20000000,USD,9759200,NA,NA,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0115639,Beautiful Girls,1996,1996-02-09,movie,NA,NA,NA,USD,10597759,NA,NA,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0113277,Heat,1995,1995-12-15,movie,USD,60000000,60000000,USD,187436818,120000000,67436818,0,NA,NA,NA,NA,NA
nm0000204,Natalie Portman,actress,tt0110413,Léon: The Professional,1994,1994-11-18,movie,FRF,115000000,18975000,USD,19552639,51401,19501238,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt10295314,Expired,2022,2022-03-17,movie,NA,NA,NA,USD,26917,26917,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt10971064,Mr. Corman,NA,2021-08-06,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt10644372,Lone Wolf,2021,2021-09-24,movie,AUD,2000000,1460000,USD,3207,3207,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt8846706,Measure for Measure,NA,2020-09-03,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt8689644,Hearts and Bones,2019,2019-10-11,movie,NA,NA,NA,USD,94957,94957,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1571234,Mortal Engines,2018,2018-12-14,movie,USD,100000000,100000000,USD,83869818,67918778,15951040,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt3208026,Black '47,2018,2018-09-28,movie,NA,NA,NA,USD,2073063,2015543,57520,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt5091014,Jasper Jones,2017,2019-02-21,movie,NA,NA,NA,USD,11951,11951,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2119532,Hacksaw Ridge,2016,2016-11-04,movie,USD,40000000,40000000,USD,180563636,113354021,67209615,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2910904,The Dressmaker,2015,2015-10-16,movie,AUD,17000000,12410000,USD,25003426,22981311,2022115,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2325977,Strangerland,2015,2015-07-10,movie,USD,10000000,10000000,USD,111107,93635,17472,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2310332,The Hobbit: The Battle of the Five Armies,2014,2014-12-17,movie,USD,250000000,250000000,USD,962201338,707063077,255138261,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2310792,Healing,2014,NA,movie,NA,NA,NA,USD,282258,282258,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2130270,The Mule,NA,2014-11-21,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2322641,The Turning,2013,2014-05-25,movie,NA,NA,NA,USD,1110918,1110918,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2236054,Mystery Road,2013,2013-10-11,movie,AUD,3000000,2190000,USD,280702,280702,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0903624,The Hobbit: An Unexpected Journey,2012,2012-12-14,movie,USD,180000000,180000000,USD,1017030651,714000000,303030651,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1371111,Cloud Atlas,2012,2012-10-26,movie,USD,102000000,102000000,USD,130516424,103408152,27108272,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1402488,Happy Feet Two,2011,2011-11-18,movie,USD,135000000,135000000,USD,159197038,95190572,64006466,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1399103,Transformers: Dark of the Moon,2011,2011-06-29,movie,USD,195000000,195000000,USD,1123794079,771403536,352390543,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0899154,The Key Man,NA,2011-03-19,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1587000,Rake,NA,2011-07-13,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1438216,Oranges and Sunshine,2010,2011-10-15,movie,USD,4500000,4500000,USD,5017653,4874173,143480,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,2010-09-24,movie,USD,80000000,80000000,USD,140073390,84398077,55675313,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0780653,The Wolfman,2010,2010-02-12,movie,USD,150000000,150000000,USD,139789765,77810085,61979680,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1055369,Transformers: Revenge of the Fallen,2009,2009-06-24,movie,USD,200000000,200000000,USD,836303693,434191823,402111870,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt1235142,Last Ride,2009,2010-01-09,movie,AUD,3500000,2555000,USD,251018,244165,6853,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0452692,The Tender Hook,2008,2010-06-11,movie,NA,NA,NA,USD,40390,40390,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0418279,Transformers,2007,2007-07-03,movie,USD,150000000,150000000,USD,709709780,390463587,319246193,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0366548,Happy Feet,2006,2006-11-17,movie,USD,100000000,100000000,USD,384336108,186335791,198000317,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0434409,V for Vendetta,2005,2006-03-17,movie,USD,54000000,54000000,USD,132511035,62000000,70511035,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0382810,Little Fish,2005,2006-02-24,movie,NA,NA,NA,USD,3248506,3240358,8148,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0347755,Peaches,2004,2004-10-17,movie,AUD,5500000,4015000,USD,215283,215283,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0167260,The Lord of the Rings: The Return of the King,2003,2003-12-17,movie,USD,94000000,94000000,USD,1146436214,768185007,378251207,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0242653,The Matrix Revolutions,2003,2003-11-05,movie,USD,150000000,150000000,USD,427344325,288030377,139313948,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0234215,The Matrix Reloaded,2003,2003-05-15,movie,USD,150000000,150000000,USD,741847937,460271476,281576461,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0291993,Horseplay,NA,2003-05-22,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0167261,The Lord of the Rings: The Two Towers,2002,2002-12-18,movie,USD,94000000,94000000,USD,947896241,604943730,342952511,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,2001-12-19,movie,USD,93000000,93000000,USD,898094742,581979322,316115420,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0215139,Russian Doll,2001,2001-04-06,movie,NA,NA,NA,USD,313901,186798,127103,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0223832,The Old Man Who Read Love Stories,NA,NA,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0163080,The Magic Pudding,2000,2002-07-10,movie,NA,NA,NA,USD,368626,368626,0,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0209368,Strange Planet,NA,1999-10-07,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0133093,The Matrix,1999,1999-03-31,movie,USD,63000000,63000000,USD,467222728,295145800,172076928,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0120595,Babe: Pig in the City,1998,1998-11-25,movie,USD,90000000,90000000,USD,69131860,50812000,18319860,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0126810,Bedrooms and Hallways,1998,1999-05-28,movie,GBP,3000000,3900000,USD,136049,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0120714,The Interview,NA,NA,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt2329424,Halifax f.p.,NA,1994-10-09,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0117975,True Love and Chaos,NA,1997-05-22,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0428139,Naked: Stories of Men,NA,1996-03-03,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0112431,Babe,1995,1995-08-04,movie,USD,30000000,30000000,USD,254134910,190476000,63658910,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0109757,Exile,NA,1995-09-15,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0109045,"The Adventures of Priscilla, Queen of the Desert",1994,1994-08-10,movie,NA,NA,NA,USD,11265710,45040,11220670,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0106638,The Custodian,NA,NA,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0106963,Frauds,NA,1993-09-17,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0107930,Reckless Kelly,NA,1994-05-06,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0102721,Proof,1991,1992-03-20,movie,NA,NA,NA,USD,524668,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0098959,...Almost,NA,1990-08-02,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0093861,The Right Hand Man,NA,1987-11-21,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0091067,For Love Alone,NA,1986-05-22,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0091964,Sky Pirates,NA,1988-05-20,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0085344,The City's Edge,NA,NA,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0915989,Hugo Weaving,actor,tt0080311,...Maybe This Time,NA,NA,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt13820498,The Last Days of Ptolemy Grey,NA,2022-03-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt10168312,What If...?,NA,2021-08-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt10168312,What If...?,NA,2021-08-11,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt6079772,The Protégé,2021,2021-08-20,movie,NA,NA,NA,USD,8639684,1192861,7446823,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt8385148,Hitman's Wife's Bodyguard,2021,2021-06-16,movie,USD,70000000,70000000,USD,70060492,32045765,38014727,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt10342730,Spiral,2021,2021-05-14,movie,USD,20000000,20000000,USD,40618920,17402058,23216862,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt12369754,Staged,NA,2020-06-10,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt6285944,The Banker,2020,2020-03-20,movie,NA,NA,NA,USD,1700000,1700000,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt6285944,The Banker,2020,2020-03-20,movie,NA,NA,NA,USD,1700000,1700000,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2527338,Star Wars: Episode IX - The Rise of Skywalker,2019,2019-12-20,movie,USD,275000000,275000000,USD,1074149279,558946737,515202542,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0783640,The Last Full Measure,2019,2020-01-24,movie,USD,20000000,20000000,USD,3364426,415214,2949212,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0783640,The Last Full Measure,2019,2020-01-24,movie,USD,20000000,20000000,USD,3364426,415214,2949212,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt6320628,Spider-Man: Far from Home,2019,2019-07-02,movie,USD,160000000,160000000,USD,1131927996,741395911,390532085,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt3697842,The Late Show with Stephen Colbert,NA,2015-09-08,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4463894,Shaft,2019,2019-06-14,movie,USD,35000000,35000000,USD,21360215,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154664,Captain Marvel,2019,2019-03-08,movie,USD,160000000,160000000,USD,1128462972,701633133,426829839,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154664,Captain Marvel,2019,2019-03-08,movie,USD,160000000,160000000,USD,1128462972,701633133,426829839,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt6823368,Glass,2019,2019-01-18,movie,USD,20000000,20000000,USD,246999039,135950571,111048468,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt5989218,Life Itself,2018,2018-09-21,movie,USD,10000000,10000000,USD,7997774,3895126,4102648,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt3606756,Incredibles 2,2018,2018-06-15,movie,USD,200000000,200000000,USD,1243089244,634507500,608581744,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4154756,Avengers: Infinity War,2018,2018-04-27,movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2338454,Unicorn Store,NA,2019-04-05,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1959563,The Hitman's Bodyguard,2017,2017-08-18,movie,USD,30000000,30000000,USD,176600207,101131624,75468583,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1293847,xXx: Return of Xander Cage,2017,2017-01-20,movie,USD,85000000,85000000,USD,346118277,301219864,44898413,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt3731562,Kong: Skull Island,2017,2017-03-10,movie,USD,185000000,185000000,USD,566652812,398600000,168052812,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1935859,Miss Peregrine's Home for Peculiar Children,2016,2016-09-30,movie,USD,110000000,110000000,USD,296482446,209239612,87242834,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0918940,The Legend of Tarzan,2016,2016-07-01,movie,USD,180000000,180000000,USD,356700357,230057296,126643061,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0775440,Cell,2016,2016-06-10,movie,NA,NA,NA,USD,1323012,1323012,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt3460252,The Hateful Eight,2015,2015-12-30,movie,USD,44000000,44000000,USD,156480177,102362761,54117416,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt4594834,Chi-Raq,2015,2015-12-04,movie,NA,NA,NA,USD,2719699,66667,2653032,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1731701,Barely Lethal,2015,2015-04-30,movie,USD,15000000,15000000,USD,933847,927772,6075,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2395427,Avengers: Age of Ultron,2015,2015-05-01,movie,USD,250000000,250000000,USD,1402809540,943803672,459005868,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2802144,Kingsman: The Secret Service,2014,2015-02-13,movie,USD,81000000,81000000,USD,414351546,286089822,128261724,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1608383,Black Dynamite,NA,2011-08-08,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2088003,Big Game,2014,2015-06-26,movie,EUR,8500000,9180000,USD,7455398,7430646,24752,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2044801,Kite,2014,2014-08-28,movie,NA,NA,NA,USD,507180,507180,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2364582,Agents of S.H.I.E.L.D.,NA,2013-09-24,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1843866,Captain America: The Winter Soldier,2014,2014-04-04,movie,USD,170000000,170000000,USD,714421503,454654931,259766572,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0320037,Jimmy Kimmel Live!,NA,2003-01-26,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1234721,RoboCop,2014,2014-02-12,movie,USD,100000000,100000000,USD,242688965,184081958,58607007,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt2304953,Reasonable Doubt,2014,2014-01-17,movie,USD,7000000,7000000,USD,602802,602802,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1321511,Oldboy,2013,2013-11-27,movie,USD,30000000,30000000,USD,5186767,2993109,2193658,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1321511,Oldboy,2013,2013-11-27,movie,USD,30000000,30000000,USD,5186767,2993109,2193658,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1860353,Turbo,2013,2013-07-17,movie,USD,135000000,135000000,USD,282570682,199542554,83028128,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1853728,Django Unchained,2012,2012-12-25,movie,USD,100000000,100000000,USD,426074373,263268939,162805434,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1488181,Adventures in Zambezia,2012,2012-07-06,movie,USD,20000000,20000000,USD,34428345,34428345,0,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0848228,The Avengers,2012,2012-05-04,movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0848228,The Avengers,2012,2012-05-04,movie,USD,220000000,220000000,USD,1518815515,895457605,623357910,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1810697,Meeting Evil,2012,2012-03-30,movie,NA,NA,NA,USD,525,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1867093,The Samaritan,2012,2012-01-30,movie,USD,12000000,12000000,USD,15220,12699,2521,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0458339,Captain America: The First Avenger,2011,2011-07-22,movie,USD,140000000,140000000,USD,370569774,193915269,176654505,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0800369,Thor,2011,2011-05-06,movie,USD,150000000,150000000,USD,449326618,268295994,181030624,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0800369,Thor,2011,2011-05-06,movie,USD,150000000,150000000,USD,449326618,268295994,181030624,1,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0312305,Quantum Quest: A Cassini Space Odyssey,NA,2012-12-02,movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0373732,The Boondocks,NA,2005-11-06,tvSeries,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt1386588,The Other Guys,2010,2010-08-06,movie,USD,100000000,100000000,USD,170458922,51238944,119219978,0,NA,NA,NA,NA,NA
nm0000168,Samuel L. Jackson,actor,tt0914863,Unthinkable,2010,2010-06-15,movie,USD,15000000,15000000,USD,1669947,1669947,0,0,NA,NA,NA,NA,NA
