actor_id,actor_name,category,title_id,title,year,release_date,type,budget_currency,budget,budget_USD,boxoffice_currency,World_Wide,International,Domestic,MCU_film,award_name,award_category,event_name,winner,nomination_year,MCU_tv,MCU,budget_scaled,decade,award_mcu
nm0000168,Samuel L. Jackson,actor,tt0149261,Deep Blue Sea,1999,1999-07-28,Movie,USD,60000000,60000000,USD,164648142,91000000,73648142,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0159888,Linc's,1998,1998-08-01,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0120915,Star Wars: Episode I - The Phantom Menace,1999,1999-05-19,Movie,USD,115000000,115000000,USD,1027082707,552538030,474544677,0,NA,NA,NA,NA,NA,0,Non-MCU,4.291996388579416,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0120802,The Red Violin,1999,1999-06-11,Movie,USD,18000000,18000000,USD,10019109,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.202053026306401,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0120768,The Negotiator,1998,1998-07-29,Movie,USD,50000000,50000000,USD,44547681,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5616219705614163,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0120780,Out of Sight,1998,1998-06-26,Movie,USD,48000000,48000000,USD,77745966,40183398,37562568,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5391489115454777,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0120184,Sphere,1998,1998-02-13,Movie,USD,80000000,80000000,USD,37020277,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.898717855800493,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0119396,Jackie Brown,1997,1997-12-25,Movie,USD,12000000,12000000,USD,39673807,645,39673162,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1346338492585857,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0119080,Eve's Bayou,1997,1997-11-07,Movie,USD,6000000,6000000,USD,14842388,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0672146722107705,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0118531,One Eight Seven,1997,1997-07-30,Movie,USD,20000000,20000000,USD,5727130,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0111996,Happily Ever After: Fairy Tales for Every Child,1995,1995-03-12,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0116908,The Long Kiss Goodnight,1996,1996-10-11,Movie,USD,65000000,65000000,USD,89456761,56009149,33447612,0,NA,NA,NA,NA,NA,0,Non-MCU,3.730169913180955,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0117913,A Time to Kill,1996,1996-07-24,Movie,USD,40000000,40000000,USD,152266007,43500000,108766007,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0117958,Trees Lounge,1996,1996-10-11,Movie,USD,1300000,1300000,USD,749741,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.014402983523315,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0116448,The Great White Hype,1996,1996-05-03,Movie,NA,NA,NA,USD,8008255,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0119256,Hard Eight,1997,1997-02-28,Movie,USD,3000000,3000000,USD,222559,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0335050836868627,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0113089,Fluke,1995,1995-06-02,Movie,USD,15000000,15000000,USD,3987768,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1683434377824935,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0112864,Die Hard with a Vengeance,1995,1995-05-19,Movie,USD,90000000,90000000,USD,366101666,266089167,100012499,0,NA,NA,NA,NA,NA,0,Non-MCU,4.011083150880186,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0113552,Kiss of Death,1995,1995-04-21,Movie,USD,40000000,40000000,USD,14942422,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0113691,Losing Isaiah,1995,1995-03-17,Movie,USD,17000000,17000000,USD,7603766,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1908164967984316,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0117577,The Search for One-eye Jimmy,1996,1996-06-21,Movie,NA,NA,NA,USD,71314,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0110649,The New Age,1994,1994-09-16,Movie,NA,NA,NA,USD,245217,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0110912,Pulp Fiction,1994,1994-10-14,Movie,USD,8000000,8000000,USD,213928762,106000000,107928762,0,Oscar,Best Actor in a Supporting Role,"Academy Awards, USA",Nominated,1995,0,Non-MCU,3.0896877312267086,90's,Academy Award Nominee
nm0000168,Samuel L. Jackson,actor,tt0109969,Hail Caesar,1994,1994-05-11,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0109842,Fresh,1994,1994-09-02,Movie,USD,3500000,3500000,USD,8094616,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0391233484408473,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0108399,True Romance,1993,1993-09-10,Movie,USD,13000000,13000000,USD,13088850,807299,12281551,0,NA,NA,NA,NA,NA,0,Non-MCU,3.145870378766555,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0107290,Jurassic Park,1993,1993-06-11,Movie,USD,63000000,63000000,USD,1099428303,695213583,404214720,0,NA,NA,NA,NA,NA,0,Non-MCU,3.7076968541650164,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0107554,Menace II Society,1993,1993-05-26,Movie,USD,3500000,3500000,USD,27912072,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0391233484408473,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0106266,Amos & Andrew,1993,1993-03-05,Movie,NA,NA,NA,USD,9745803,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0107659,Loaded Weapon 1,1993,1993-02-05,Movie,USD,13000000,13000000,USD,27979399,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.145870378766555,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0094416,American Experience,1988,1988-10-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0101124,I'll Fly Away,1991,1991-10-07,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0108787,Ghostwriter,1992,1992-10-04,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0105112,Patriot Games,1992,1992-06-05,Movie,USD,45000000,45000000,USD,178051587,94700000,83351587,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5054393230215704,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0105813,White Sands,1992,1992-04-24,Movie,USD,22000000,22000000,USD,9011574,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.246999144338278,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0104573,Juice,1992,1992-01-17,Movie,USD,5000000,5000000,USD,20146880,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.055978142702801,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0102996,Strictly Business,1991,1991-11-08,Movie,NA,NA,NA,USD,7683267,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0101184,Roc,1991,1991-08-24,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0104567,Johnny Suede,1992,1992-08-14,Movie,USD,500000,500000,USD,90091,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0054137599169395,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0102175,Jungle Fever,1991,1991-06-07,Movie,USD,14000000,14000000,USD,43882682,11400000,32482682,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1571069082745242,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0098844,Law & Order,1990,1990-09-13,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0100480,The Return of Superfly,1990,1990-11-09,Movie,NA,NA,NA,USD,610402,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0099685,Goodfellas,1990,1990-09-21,Movie,USD,25000000,25000000,USD,47036784,127063,46909721,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0099528,The Exorcist III,1990,1990-08-17,Movie,NA,NA,NA,USD,39024251,12925427,26098824,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0100168,Mo' Better Blues,1990,1990-08-03,Movie,USD,10000000,10000000,USD,16153593,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.112160790242647,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0099128,Betsy's Wedding,1990,1990-06-22,Movie,NA,NA,NA,USD,19740070,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0100602,A Shock to the System,1990,1990-03-23,Movie,USD,12000000,12000000,USD,3417056,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1346338492585857,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0099395,Def by Temptation,1990,1990-03-23,Movie,NA,NA,NA,USD,2218579,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0098273,Sea of Love,1989,1989-09-15,Movie,USD,19000000,19000000,USD,110879513,52308000,58571513,0,NA,NA,NA,NA,NA,0,Non-MCU,3.21328955581437,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0092336,The Days and Nights of Molly Dodd,1987,1987-05-21,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0097216,Do the Right Thing,1989,1989-07-21,Movie,USD,6500000,6500000,USD,37295445,9750000,27545445,0,NA,NA,NA,NA,NA,0,Non-MCU,3.072832936964755,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0096646,A Man Called Hawk,1989,1989-01-28,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0094898,Coming to America,1988,1988-06-29,Movie,USD,36000000,36000000,USD,288752301,160600000,128152301,0,NA,NA,NA,NA,NA,0,Non-MCU,3.4043105574498473,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0096054,School Daze,1988,1988-02-12,Movie,USD,6500000,6500000,USD,14545844,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.072832936964755,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0088612,Spenser: For Hire,1985,1985-09-20,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0093474,Magic Sticks,1987,1987-06-25,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0082970,Ragtime,1981,1981-12-25,Movie,NA,NA,NA,USD,14920781,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0080707,The Exterminator,1980,1980-09-19,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,80's,Non-MCU
nm0000168,Samuel L. Jackson,actor,tt0071012,Movin' On,1974,1974-05-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,70's,Non-MCU
nm0757855,Zoe Saldana,actress,tt2463208,The Adam Project,2022,2022-03-11,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0757855,Zoe Saldana,actress,tt6338498,Vivo,2021,2021-08-06,Movie,NA,NA,NA,USD,304200,304200,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0757855,Zoe Saldana,actress,tt8976576,Vampires vs. the Bronx,2020,2020-10-02,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0757855,Zoe Saldana,actress,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm0757855,Zoe Saldana,actress,tt6348138,Missing Link,2019,2019-04-12,Movie,USD,100000000,100000000,USD,26565710,9916171,16649539,0,NA,NA,NA,NA,NA,0,Non-MCU,4.123448445959878,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt4154756,Avengers: Infinity War,2018,2018-04-27,Movie,USD,321000000,321000000,USD,2048359754,1369544272,678815482,1,NA,NA,NA,NA,NA,0,MCU,6.606721467221077,10's,MCU
nm0757855,Zoe Saldana,actress,tt4131800,My Little Pony: The Movie,2017,2017-10-06,Movie,USD,6500000,6500000,USD,60330833,38445726,21885107,0,NA,NA,NA,NA,NA,0,Non-MCU,3.072832936964755,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt4547194,I Kill Giants,2018,2018-03-23,Movie,USD,15100000,15100000,USD,342558,342558,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1694670907332902,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt3896198,Guardians of the Galaxy Vol. 2,2017,2017-05-05,Movie,USD,200000000,200000000,USD,863756051,473942950,389813101,1,NA,NA,NA,NA,NA,0,MCU,5.2471013967568005,10's,MCU
nm0757855,Zoe Saldana,actress,tt2361317,Live by Night,2017,2017-01-13,Movie,USD,108000000,108000000,USD,22678555,12300000,10378555,0,NA,NA,NA,NA,NA,0,Non-MCU,4.213340682023632,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt2660888,Star Trek Beyond,2016,2016-07-22,Movie,USD,185000000,185000000,USD,343471816,184623476,158848340,0,NA,NA,NA,NA,NA,0,Non-MCU,5.078553454137262,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0493076,Nina,2016,2016-04-22,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt2262227,The Book of Life,2014,2014-10-17,Movie,USD,50000000,50000000,USD,99783556,49632013,50151543,0,NA,NA,NA,NA,NA,0,Non-MCU,3.5616219705614163,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt2015381,Guardians of the Galaxy,2014,2014-08-01,Movie,USD,170000000,170000000,USD,773350147,439631547,333718600,1,NA,NA,NA,NA,NA,0,MCU,4.910005511517724,10's,MCU
nm0757855,Zoe Saldana,actress,tt1969062,Infinitely Polar Bear,2015,2015-06-19,Movie,USD,6700000,6700000,USD,1824678,394023,1430655,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0750802428663486,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1206543,Out of the Furnace,2013,2013-12-06,Movie,USD,22000000,22000000,USD,15661554,4330705,11330849,0,NA,NA,NA,NA,NA,0,Non-MCU,3.246999144338278,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1747958,Blood Ties,2014,2014-03-15,Movie,USD,25500000,25500000,USD,2566435,2523963,42472,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2863269976161704,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1408101,Star Trek Into Darkness,2013,2013-05-16,Movie,USD,190000000,190000000,USD,467365246,238586585,228778661,0,NA,NA,NA,NA,NA,0,Non-MCU,5.134736101677108,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1840417,The Words,2012,2012-09-07,Movie,USD,6000000,6000000,USD,15950164,4455326,11494838,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0672146722107705,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1657507,Colombiana,2011,2011-08-26,Movie,USD,40000000,40000000,USD,71508440,34842586,36665854,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1135084,Takers,2010,2010-08-27,Movie,USD,32000000,32000000,USD,80205382,22460662,57744720,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3593644394179702,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1283887,Burning Palms,2010,2010-04-23,Movie,USD,5000000,5000000,USD,3271,3271,0,0,NA,NA,NA,NA,NA,0,Non-MCU,3.055978142702801,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0480255,The Losers,2010,2010-04-23,Movie,USD,25000000,25000000,USD,29397654,5806222,23591432,0,NA,NA,NA,NA,NA,0,Non-MCU,3.280708732862186,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt1321509,Death at a Funeral,2010,2010-04-16,Movie,USD,21000000,21000000,USD,49050886,6311539,42739347,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2357626148303087,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0499549,Avatar,2009,2009-12-18,Movie,USD,237000000,237000000,USD,2847379794,2086872169,760507625,0,NA,NA,NA,NA,NA,0,Non-MCU,5.662852988551662,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0796366,Star Trek,2009,2009-05-08,Movie,USD,150000000,150000000,USD,385680446,127950427,257730019,0,NA,NA,NA,NA,NA,0,Non-MCU,4.685274921358339,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0493451,The Skeptic,2009,2009-03-28,Movie,NA,NA,NA,USD,205585,198914,6671,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0443274,Vantage Point,2008,2008-02-22,Movie,USD,40000000,40000000,USD,152039882,79773576,72266306,0,NA,NA,NA,NA,NA,0,Non-MCU,3.449256675481724,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0822791,Blackout,2008,2008-02-05,Movie,NA,NA,NA,USD,811833,811833,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0801427,Six Degrees,2006,2006-09-21,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0465375,After Sex,2008,2008-02-19,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0455841,The Heart Specialist,2011,2011-01-14,Movie,NA,NA,NA,USD,1103037,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0451166,Premium,2006,2006-03-06,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0407732,Dirty Deeds,2005,2005-08-26,Movie,NA,NA,NA,USD,146490,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0372237,Guess Who,2005,2005-03-25,Movie,USD,35000000,35000000,USD,103121466,34205578,68915888,0,NA,NA,NA,NA,NA,0,Non-MCU,3.393074027941878,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0315431,Constellation,2007,2007-02-02,Movie,USD,7200000,7200000,USD,306533,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,3.0806985076203333,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0339771,Temptation,2004,2004-09-27,Movie,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0386504,Haven,2006,2006-09-15,Movie,NA,NA,NA,USD,197312,54829,142483,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0362227,The Terminal,2004,2004-06-18,Movie,USD,60000000,60000000,USD,219100084,141227201,77872883,0,NA,NA,NA,NA,NA,0,Non-MCU,3.6739872656411086,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0203259,Law & Order: Special Victims Unit,1999,1999-09-20,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,2003-07-09,Movie,USD,140000000,140000000,USD,654264015,348850097,305413918,0,NA,NA,NA,NA,NA,0,Non-MCU,4.572909626278647,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0303933,Drumline,2002,2002-12-13,Movie,USD,20000000,20000000,USD,57588485,1189301,56399184,0,NA,NA,NA,NA,NA,0,Non-MCU,3.2245260853223394,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0275022,Crossroads,2002,2002-02-15,Movie,USD,12000000,12000000,USD,61141030,23949726,37191304,0,NA,NA,NA,NA,NA,0,Non-MCU,3.1346338492585857,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0275688,Snipes,2002,2002-09-04,Movie,NA,NA,NA,USD,70569,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0192071,Get Over It,2001,2001-03-09,Movie,USD,22000000,22000000,USD,19900366,8323902,11576464,0,NA,NA,NA,NA,NA,0,Non-MCU,3.246999144338278,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0210616,Center Stage,2000,2000-05-12,Movie,USD,29000000,29000000,USD,26385941,9185016,17200925,0,NA,NA,NA,NA,NA,0,Non-MCU,3.3256548508940624,00's,Non-MCU
nm0757855,Zoe Saldana,actress,tt0098844,Law & Order,1990,1990-09-13,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,90's,Non-MCU
nm0000140,Michael Douglas,actor,tt4651448,Green Eggs and Ham,2019,2019-11-08,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0000140,Michael Douglas,actor,tt10168312,What If...?,2021,2021-08-11,TV Series,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,20's,Non-MCU
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,2018,2018-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2019,0,Non-MCU,NA,10's,Academy Award Nominee
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,2018,2018-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Comedy Series,Primetime Emmy Awards,Nominated,2020,0,Non-MCU,NA,10's,Academy Award Nominee
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,2018,2018-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2020,0,Non-MCU,NA,10's,Academy Award Nominee
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,2018,2018-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Comedy Series,Primetime Emmy Awards,Nominated,2021,0,Non-MCU,NA,10's,Academy Award Nominee
nm0000140,Michael Douglas,actor,tt7255502,The Kominsky Method,2018,2018-11-16,TV Series,NA,NA,NA,NA,NA,NA,NA,0,Primetime Emmy,Outstanding Lead Actor in a Comedy Series,Primetime Emmy Awards,Nominated,2021,0,Non-MCU,NA,10's,Academy Award Nominee
nm0000140,Michael Douglas,actor,tt4154796,Avengers: Endgame,2019,2019-04-26,Movie,USD,356000000,356000000,USD,2797501328,1939128328,858373000,1,NA,NA,NA,NA,NA,0,MCU,7,10's,MCU
nm0000140,Michael Douglas,actor,tt7946836,Animal World,2018,2018-06-29,Movie,NA,NA,NA,USD,74922830,74922830,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0000140,Michael Douglas,actor,tt5095030,Ant-Man and the Wasp,2018,2018-07-06,Movie,USD,162000000,162000000,USD,622674139,406025399,216648740,1,NA,NA,NA,NA,NA,0,MCU,4.82011327545397,10's,MCU
nm0000140,Michael Douglas,actor,tt1734493,Unlocked,2017,2017-09-01,Movie,NA,NA,NA,USD,4699125,4699125,0,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0000140,Michael Douglas,actor,tt0478970,Ant-Man,2015,2015-07-17,Movie,USD,130000000,130000000,USD,519311965,339109802,180202163,1,NA,NA,NA,NA,NA,0,MCU,4.460544331198955,10's,MCU
nm0000140,Michael Douglas,actor,tt2911668,Beyond the Reach,2015,2015-04-17,Movie,NA,NA,NA,USD,1100432,1054537,45895,0,NA,NA,NA,NA,NA,0,Non-MCU,NA,10's,Non-MCU
nm0000140,Michael Douglas,actor,tt2465146,And So It Goes,2014,2014-07-25,Movie,USD,18000000,18000000,USD,25419147,10258346,15160801,0,NA,NA,NA,NA,NA,0,Non-MCU,3.202053026306401,10's,Non-MCU
nm0000140,Michael Douglas,actor,tt1204975,Last Vegas,2013,2013-11-01,Movie,USD,28000000,28000000,USD,134409025,70494858,63914167,0,NA,NA,NA,NA,NA,0,Non-MCU,3.314418321386093,10's,Non-MCU
